open_time,open,high,low,close,volume
1766030400000,86618.35,86901.4,86384.61,86833.84,1551.20199
1766044800000,86833.83,87453.63,86685.14,87300.74,1894.81711
1766059200000,87300.5,89477.61,87109.76,88513.44,7315.08784
1766073600000,88513.43,88533.61,84481.31,84483.79,9332.10895
1766088000000,84483.8,85835.9,84450.01,85516.41,3596.20078
1766102400000,85516.41,87568.99,85110.24,86891.39,3311.66901
1766116800000,86891.39,88449.06,86647.51,87953.4,3713.59538
1766131200000,87953.39,88385.06,87742.6,88198.7,1797.82182
1766145600000,88198.7,89399.97,87514.59,87951.87,5988.71834
1766160000000,87951.86,88882.55,86846.16,87845.92,4584.61046
1766174400000,87845.92,88426.85,87614.79,88136.94,1860.23503
1766188800000,88136.95,88339.27,87961.6,88214.98,984.44715
1766203200000,88214.98,88573.07,88123.07,88275.41,797.87192
1766217600000,88275.41,88428.0,88107.35,88277.66,821.72303
1766232000000,88277.66,88343.73,87795.76,88178.71,1315.67537
1766246400000,88178.72,88418.73,88103.54,88232.92,574.10491
1766260800000,88232.92,88443.44,88154.06,88360.9,629.30956
1766275200000,88360.91,88433.64,87869.35,88070.64,991.41687
1766289600000,88070.64,88201.59,88050.0,88174.79,455.57319
1766304000000,88174.79,89081.77,88141.87,88601.57,1439.81605
1766318400000,88601.57,88920.01,87600.04,88067.95,2206.50881
1766332800000,88067.96,88600.0,87950.0,88484.01,1240.46771
1766347200000,88484.01,88823.52,88091.96,88658.86,799.08995
1766361600000,88658.87,89627.24,87900.0,88774.12,2619.97992
1766376000000,88774.13,89200.0,88712.11,89170.1,1290.70342
1766390400000,89170.1,90118.0,89093.44,89945.43,2622.90199
1766404800000,89945.43,90588.23,89196.42,89726.92,3942.72215
1766419200000,89726.93,90127.0,87965.76,88052.43,2609.5493
1766433600000,88052.42,88833.33,87911.79,88620.79,1587.36292
1766448000000,88620.79,88940.0,87800.0,88170.0,1505.70483
1766462400000,88170.0,88368.1,87051.52,87574.79,1996.43062
1766476800000,87574.78,87890.0,87297.69,87856.65,1432.37853
1766491200000,87856.66,87963.03,86601.9,87443.45,3407.99312
1766505600000,87443.45,88275.4,87162.39,87752.87,3220.82979
1766520000000,87752.88,88372.35,87180.0,87486.0,2346.99215
1766534400000,87486.0,87839.66,86863.88,87336.23,1598.88886
1766548800000,87336.23,87458.54,86796.65,86911.53,1349.63742
1766563200000,86911.53,87359.59,86724.05,87203.94,1188.37005
1766577600000,87203.94,87478.59,86420.0,87049.99,2300.52897
1766592000000,87050.0,87670.0,86917.25,87566.06,1746.44928
1766606400000,87566.07,88049.89,87516.77,87669.45,956.96862
1766620800000,87669.44,87967.5,87508.52,87840.42,652.86225
1766635200000,87840.42,87862.2,87661.17,87837.59,568.68423
1766649600000,87837.59,87888.0,87251.6,87519.44,1203.75216
1766664000000,87519.45,88592.74,87398.78,88371.27,1933.47252
1766678400000,88371.27,88478.0,87993.21,88151.18,1039.54656
1766692800000,88151.19,88167.65,86934.72,87225.27,1698.26463
1766707200000,87225.27,89440.0,86891.7,88844.87,4964.62578
1766721600000,88844.88,89567.75,88347.45,88470.75,3154.47608
1766736000000,88470.75,88918.59,88414.81,88533.42,1250.32549
1766750400000,88533.43,89050.0,86655.08,87137.81,5932.37434
1766764800000,87137.81,87580.29,86818.18,87501.83,1940.76351
1766779200000,87501.83,87792.7,87321.4,87369.56,1102.04985
1766793600000,87369.56,87532.0,87253.05,87514.22,675.35016
1766808000000,87514.23,87702.0,87417.93,87539.26,515.35353
1766822400000,87539.26,87677.0,87370.73,87475.98,1077.75463
1766836800000,87475.99,87589.99,87308.05,87551.25,749.39054
1766851200000,87551.26,87591.0,87442.08,87569.39,566.59122
1766865600000,87569.39,87984.0,87499.99,87877.01,885.11148
1766880000000,87877.0,87961.37,87705.97,87740.01,672.08653
1766894400000,87740.0,87837.99,87614.79,87730.85,442.23022
1766908800000,87730.86,88010.0,87720.0,87883.25,760.04376
1766923200000,87883.25,88088.75,87794.86,87836.27,821.25662
1766937600000,87836.27,87931.59,87500.26,87520.75,881.83702
1766952000000,87520.75,88049.53,87435.0,87952.71,868.8387
1766966400000,87952.71,90169.06,87813.17,90123.55,4759.05691
1766980800000,90123.55,90406.08,89507.03,89617.71,3502.98691
1766995200000,89617.71,89825.01,87567.65,87567.66,4608.77018
1767009600000,87567.65,88190.71,86806.5,87691.62,4178.35066
1767024000000,87691.62,87996.22,87312.34,87366.23,1457.68333
1767038400000,87366.23,87597.59,87071.49,87237.13,1388.13776
1767052800000,87237.13,87423.65,86845.66,87379.0,1520.57005
1767067200000,87378.99,87600.0,87157.07,87502.85,1077.59137
1767081600000,87502.85,88224.76,87502.84,87903.89,2468.25039
1767096000000,87903.89,89159.52,87834.01,89016.35,3882.44573
1767110400000,89016.36,89400.0,87960.2,88226.16,2912.38545
1767124800000,88226.15,88573.65,87886.46,88485.49,1244.66702
1767139200000,88485.5,88819.8,88172.15,88453.04,1131.98072
1767153600000,88453.04,88638.76,88325.06,88613.12,972.41187
1767168000000,88613.11,89046.6,88393.52,89011.52,1674.66744
1767182400000,89011.51,89200.0,87766.59,87953.97,3261.85615
1767196800000,87953.97,88053.49,87400.41,87541.85,2936.14316
