open_time,okx_close
1772949600000,1947.7
1772953200000,1955.39
1772956800000,1959.67
1772960400000,1963.56
1772964000000,1974.06
1772967600000,1951.27
1772971200000,1946.11
1772974800000,1944.49
1772978400000,1945.4
1772982000000,1943.06
1772985600000,1936.5
1772989200000,1935.64
1772992800000,1930.18
1772996400000,1964.49
1773000000000,1958.61
1773003600000,1953.68
1773007200000,1942.9
1773010800000,1936.87
1773014400000,1950.9
1773018000000,1945.81
1773021600000,1959.59
1773025200000,1977.56
1773028800000,1977.27
1773032400000,2011.04
1773036000000,1985.15
1773039600000,1983.85
1773043200000,1996.7
1773046800000,2004.36
1773050400000,1995.42
1773054000000,1992.2
1773057600000,2002.22
1773061200000,2017.86
1773064800000,2022.12
1773068400000,2022.34
1773072000000,2027.27
1773075600000,2016.57
1773079200000,2011.84
1773082800000,2034.04
1773086400000,2025.66
1773090000000,2028.48
1773093600000,2002.76
1773097200000,1993.32
1773100800000,2015.55
1773104400000,2019.2
1773108000000,2042.31
1773111600000,2027.01
1773115200000,2046.13
1773118800000,2044.19
1773122400000,2043.78
1773126000000,2051.11
1773129600000,2057.06
1773133200000,2068.36
1773136800000,2062.88
1773140400000,2061.8
1773144000000,2049.84
1773147600000,2033.61
1773151200000,2075.25
1773154800000,2079.7
1773158400000,2080.9
1773162000000,2071.94
1773165600000,2039.67
1773169200000,2037.01
1773172800000,2042.64
1773176400000,2029.5
1773180000000,2027.68
1773183600000,2036.71
1773187200000,2037.93
1773190800000,2036.14
1773194400000,2026.81
1773198000000,2021.22
1773201600000,2039.25
1773205200000,2014.64
1773208800000,2024.5
1773212400000,2012.51
1773216000000,2024.16
1773219600000,2018.21
1773223200000,2029.21
1773226800000,2018.14
1773230400000,2023.36
1773234000000,2050.99
1773237600000,2062.92
1773241200000,2050.05
1773244800000,2067.17
1773248400000,2068.42
1773252000000,2076.75
1773255600000,2076.4
1773259200000,2068.7
1773262800000,2073.22
1773266400000,2061.93
1773270000000,2052.09
1773273600000,2055.77
1773277200000,2046.41
1773280800000,2024.65
1773284400000,2023.44
1773288000000,2023.26
1773291600000,2027.16
1773295200000,2030.67
1773298800000,2040.98
1773302400000,2047.75
1773306000000,2055.81
1773309600000,2070.0
1773313200000,2062.73
1773316800000,2065.67
1773320400000,2065.58
1773324000000,2045.62
1773327600000,2072.43
1773331200000,2069.78
1773334800000,2058.34
1773338400000,2048.88
1773342000000,2069.6
1773345600000,2062.46
1773349200000,2063.09
1773352800000,2065.61
1773356400000,2073.62
1773360000000,2119.05
1773363600000,2124.76
1773367200000,2105.66
1773370800000,2118.85
1773374400000,2111.95
1773378000000,2110.6
1773381600000,2096.24
1773385200000,2099.3
1773388800000,2100.14
1773392400000,2113.45
1773396000000,2126.79
1773399600000,2120.73
1773403200000,2146.67
1773406800000,2185.33
1773410400000,2151.18
1773414000000,2128.06
1773417600000,2134.03
1773421200000,2102.99
1773424800000,2100.95
1773428400000,2102.54
1773432000000,2111.73
1773435600000,2103.22
1773439200000,2089.01
1773442800000,2092.28
1773446400000,2085.51
1773450000000,2092.75
1773453600000,2092.44
1773457200000,2101.49
1773460800000,2090.43
1773464400000,2092.45
1773468000000,2078.25
1773471600000,2077.7
1773475200000,2074.56
1773478800000,2067.36
1773482400000,2066.18
1773486000000,2073.86
1773489600000,2075.62
1773493200000,2078.5
1773496800000,2071.16
1773500400000,2074.72
1773504000000,2077.75
1773507600000,2075.28
1773511200000,2077.02
1773514800000,2077.55
1773518400000,2085.9
1773522000000,2086.91
1773525600000,2084.6
1773529200000,2096.29
1773532800000,2087.82
1773536400000,2088.36
1773540000000,2101.76
1773543600000,2096.25
1773547200000,2104.24
1773550800000,2107.81
1773554400000,2107.55
1773558000000,2105.65
1773561600000,2113.1
1773565200000,2117.14
1773568800000,2119.08
1773572400000,2119.7
1773576000000,2109.43
1773579600000,2097.5
1773583200000,2096.9
1773586800000,2093.84
1773590400000,2091.65
1773594000000,2110.81
1773597600000,2099.16
1773601200000,2113.57
1773604800000,2129.45
