open_time,open,high,low,close,volume
1775925900000,73107.54,73200.0,73025.05,73034.33,115.45451
1775926800000,73034.34,73049.78,72994.47,73002.93,68.35843
1775927700000,73002.93,73099.61,72942.06,73077.71,54.35619
1775928600000,73077.7,73169.04,73077.7,73154.44,107.73638
1775929500000,73154.45,73164.72,73061.03,73095.97,39.11228
1775930400000,73095.97,73110.73,73032.61,73110.72,23.79161
1775931300000,73110.73,73244.0,73110.72,73196.53,83.71958
1775932200000,73196.52,73726.13,73191.24,73463.42,641.28601
1775933100000,73463.43,73630.0,73430.18,73547.89,107.85981
1775934000000,73547.9,73790.0,73482.0,73570.0,293.75677
1775934900000,73570.0,73659.96,73472.38,73618.41,109.78648
1775935800000,73618.42,73790.0,73618.41,73692.43,126.15502
1775936700000,73692.43,73692.44,73609.34,73687.15,65.33873
1775937600000,73687.16,73689.97,73492.63,73493.28,119.83594
1775938500000,73493.28,73522.28,73402.68,73423.67,81.16267
1775939400000,73423.68,73423.68,73226.28,73363.35,138.9906
1775940300000,73363.36,73440.0,73285.22,73290.43,55.50296
1775941200000,73290.43,73434.89,73200.48,73420.81,95.26204
1775942100000,73420.82,73444.0,73313.9,73342.44,76.12686
1775943000000,73342.45,73470.6,73317.4,73437.07,51.09145
1775943900000,73437.07,73548.08,73406.01,73427.04,144.4599
1775944800000,73427.04,73541.77,73373.75,73505.47,45.3872
1775945700000,73505.46,73574.0,73393.96,73442.0,98.2724
1775946600000,73442.0,73455.91,73234.25,73328.04,147.80324
1775947500000,73328.05,73387.96,73254.22,73376.01,139.69513
1775948400000,73376.01,73376.01,72907.4,73045.51,166.19977
1775949300000,73045.51,73210.0,73035.13,73136.0,55.34483
1775950200000,73136.0,73176.4,73071.58,73071.72,78.57479
1775951100000,73071.73,73114.45,73009.45,73043.16,91.4586
1775952000000,73043.16,73071.33,72873.25,73015.01,158.10394
1775952900000,73015.0,73107.31,72931.39,73090.0,89.41009
1775953800000,73090.0,73117.32,72984.73,73016.0,55.26497
1775954700000,73016.0,73092.51,73009.99,73079.96,87.67962
1775955600000,73079.96,73137.24,72981.54,73077.99,55.47749
1775956500000,73077.99,73088.17,72994.15,73017.61,27.7598
1775957400000,73017.62,73017.62,71555.0,71735.99,1295.00024
1775958300000,71736.0,71736.0,71310.0,71643.69,693.86449
1775959200000,71643.69,71857.08,71352.47,71789.64,316.85785
1775960100000,71789.65,71982.46,71678.46,71780.19,264.38822
1775961000000,71780.2,71932.2,71780.19,71891.77,110.99656
1775961900000,71891.77,71903.7,71761.34,71761.35,147.11359
1775962800000,71761.35,71861.33,71638.76,71750.09,238.11
1775963700000,71750.19,71772.48,71619.21,71728.0,251.64464
1775964600000,71728.0,71759.92,71600.04,71673.03,123.1517
1775965500000,71673.03,71698.0,71593.18,71593.19,177.30267
1775966400000,71593.18,71685.31,71519.0,71589.95,145.30917
1775967300000,71589.94,71637.78,71488.4,71514.23,159.14071
1775968200000,71514.22,71594.68,71477.62,71560.54,109.37269
1775969100000,71560.54,71578.52,71444.68,71466.53,197.68434
1775970000000,71466.53,71578.51,71417.22,71508.35,97.91065
1775970900000,71508.35,71688.42,71488.07,71672.46,75.0717
1775971800000,71672.46,71724.12,71623.88,71649.43,244.13786
1775972700000,71649.44,71781.0,71649.18,71710.2,250.64817
1775973600000,71710.19,71753.33,71691.19,71738.1,159.19536
1775974500000,71738.11,71744.22,71657.88,71710.18,67.32693
1775975400000,71710.17,71710.17,71650.0,71658.0,81.69957
1775976300000,71658.0,71687.61,71633.77,71668.01,68.88426
1775977200000,71668.01,71681.21,71588.57,71620.82,81.36685
1775978100000,71620.82,71654.76,71605.43,71630.0,49.30275
1775979000000,71630.0,71742.27,71624.0,71739.13,47.10274
1775979900000,71739.14,71747.31,71649.01,71665.0,135.56674
1775980800000,71664.99,71710.69,71632.56,71644.28,430.62595
