open_time,open,high,low,close,volume
1778973780000,2181.83,2182.09,2181.75,2181.75,26.5206
1778973840000,2181.74,2181.75,2181.08,2181.25,38.5413
1778973900000,2181.26,2181.99,2181.26,2181.99,36.5226
1778973960000,2181.99,2181.99,2181.96,2181.97,6.9719
1778974020000,2181.97,2181.97,2181.96,2181.96,11.2771
1778974080000,2181.96,2182.08,2181.91,2182.08,17.2882
1778974140000,2182.07,2182.08,2182.07,2182.08,24.3424
1778974200000,2182.08,2182.08,2182.07,2182.07,3.3002
1778974260000,2182.07,2182.46,2182.07,2182.46,27.6504
1778974320000,2182.45,2182.68,2182.45,2182.66,48.1983
1778974380000,2182.66,2182.66,2182.07,2182.08,28.1206
1778974440000,2182.07,2182.08,2181.82,2181.83,23.9215
1778974500000,2181.83,2182.24,2181.83,2182.24,20.2751
1778974560000,2182.23,2182.24,2182.23,2182.24,6.7394
1778974620000,2182.24,2182.64,2182.23,2182.63,16.4543
1778974680000,2182.63,2182.64,2181.71,2181.71,39.269
1778974740000,2181.72,2181.98,2181.72,2181.98,11.0611
1778974800000,2181.98,2181.98,2181.89,2181.89,12.4412
1778974860000,2181.89,2181.9,2181.48,2181.48,22.396
1778974920000,2181.48,2181.49,2181.48,2181.49,45.5375
1778974980000,2181.49,2181.99,2181.48,2181.98,38.5428
1778975040000,2181.99,2181.99,2181.98,2181.98,8.9969
1778975100000,2181.99,2182.69,2181.99,2182.69,23.1178
1778975160000,2182.68,2182.83,2182.63,2182.83,52.3955
1778975220000,2182.82,2183.03,2182.4,2182.4,83.4642
1778975280000,2182.41,2182.41,2182.0,2182.01,40.3011
1778975340000,2182.01,2182.01,2181.11,2181.24,45.8769
1778975400000,2181.25,2181.25,2180.29,2180.38,105.6874
1778975460000,2180.38,2180.56,2180.37,2180.55,106.46
1778975520000,2180.55,2180.56,2180.11,2180.27,33.4794
1778975580000,2180.28,2180.46,2180.27,2180.45,37.612
1778975640000,2180.45,2180.54,2180.45,2180.54,13.5751
1778975700000,2180.54,2180.99,2180.54,2180.99,19.4305
1778975760000,2180.99,2181.13,2180.99,2181.12,19.184
1778975820000,2181.13,2181.13,2181.12,2181.12,2.3072
1778975880000,2181.13,2181.13,2180.42,2180.65,77.4818
1778975940000,2180.66,2180.91,2180.65,2180.77,26.4698
1778976000000,2180.77,2182.49,2180.76,2182.48,75.4308
1778976060000,2182.49,2183.68,2182.49,2183.68,127.4257
1778976120000,2183.68,2183.68,2183.66,2183.66,29.832
1778976180000,2183.66,2183.67,2183.28,2183.61,52.1358
1778976240000,2183.6,2184.07,2183.6,2184.06,70.3183
1778976300000,2184.07,2184.74,2184.06,2184.56,148.0294
1778976360000,2184.55,2184.56,2183.25,2183.25,73.3811
1778976420000,2183.26,2183.69,2183.25,2183.43,38.8586
1778976480000,2183.43,2183.6,2183.43,2183.59,9.2572
1778976540000,2183.59,2184.36,2183.59,2184.33,48.0481
1778976600000,2184.33,2185.6,2184.33,2185.26,132.8786
1778976660000,2185.26,2185.27,2184.41,2184.41,32.1817
1778976720000,2184.41,2185.25,2184.41,2185.24,67.8498
1778976780000,2185.24,2185.25,2184.48,2184.48,44.2892
1778976840000,2184.47,2184.48,2184.17,2184.17,21.7434
1778976900000,2184.18,2184.84,2184.17,2184.83,35.9008
1778976960000,2184.83,2184.98,2184.64,2184.65,29.4503
1778977020000,2184.65,2184.65,2184.2,2184.2,55.8488
1778977080000,2184.2,2184.61,2184.17,2184.17,34.2958
1778977140000,2184.18,2184.18,2183.69,2183.79,30.0831
1778977200000,2183.78,2183.79,2183.35,2183.43,20.9295
1778977260000,2183.44,2183.47,2182.85,2182.85,22.1249
1778977320000,2182.86,2183.38,2182.61,2183.38,91.0758
1778977380000,2183.38,2183.52,2183.37,2183.51,15.0102
1778977440000,2183.51,2183.92,2183.51,2183.92,22.0385
1778977500000,2183.92,2183.93,2183.91,2183.92,38.4644
1778977560000,2183.93,2183.93,2182.95,2182.96,43.1108
1778977620000,2182.96,2183.69,2182.96,2183.68,18.1017
1778977680000,2183.69,2183.69,2182.3,2182.3,48.5068
1778977740000,2182.31,2183.77,2182.31,2183.76,103.9077
1778977800000,2183.76,2183.76,2182.77,2183.12,43.7341
1778977860000,2183.11,2183.28,2183.11,2183.28,58.5448
1778977920000,2183.28,2183.28,2182.9,2182.9,14.7235
1778977980000,2182.91,2182.96,2182.9,2182.9,8.6872
1778978040000,2182.9,2182.9,2182.76,2182.77,14.2823
1778978100000,2182.77,2183.93,2182.77,2183.93,33.1187
1778978160000,2183.93,2184.2,2183.92,2184.2,15.2886
1778978220000,2184.2,2184.2,2183.86,2183.94,54.8427
1778978280000,2183.94,2183.95,2183.36,2183.37,43.0854
1778978340000,2183.37,2183.79,2183.37,2183.56,26.6686
1778978400000,2183.57,2183.8,2183.56,2183.56,13.7787
1778978460000,2183.56,2183.57,2182.69,2182.69,25.5222
1778978520000,2182.69,2182.69,2182.22,2182.22,16.3899
1778978580000,2182.21,2182.21,2181.49,2181.49,20.1016
1778978640000,2181.5,2181.78,2181.01,2181.23,103.6581
1778978700000,2181.24,2181.87,2181.24,2181.33,64.1816
1778978760000,2181.33,2181.34,2180.26,2180.96,122.7346
1778978820000,2180.96,2181.01,2180.91,2180.91,21.0972
1778978880000,2180.92,2180.92,2180.34,2180.34,25.25
1778978940000,2180.34,2180.5,2180.34,2180.5,56.4174
