open_time,open,high,low,close,volume
1766030400000,123.64,124.13,122.21,122.83,274154.785
1766044800000,122.83,124.15,122.46,124.07,308080.361
1766059200000,124.07,129.05,123.65,127.4,1416724.357
1766073600000,127.41,127.5,117.44,117.56,1725114.044
1766088000000,117.55,120.2,116.88,119.6,797699.717
1766102400000,119.6,122.54,117.61,121.59,620548.236
1766116800000,121.58,125.34,121.35,124.44,766760.883
1766131200000,124.43,125.74,123.86,125.36,429965.695
1766145600000,125.36,127.66,124.68,125.09,1032574.73
1766160000000,125.09,126.97,123.59,126.25,787628.9
1766174400000,126.25,127.87,126.08,126.27,453070.148
1766188800000,126.27,126.49,125.3,126.21,211468.403
1766203200000,126.21,126.69,125.87,126.17,171149.665
1766217600000,126.18,126.89,125.87,126.47,185508.42
1766232000000,126.47,126.67,125.45,126.58,299054.266
1766246400000,126.59,126.71,125.75,126.05,171313.72
1766260800000,126.05,126.55,125.63,125.81,190859.112
1766275200000,125.8,126.11,124.68,125.22,302141.19
1766289600000,125.22,125.54,125.07,125.3,88267.393
1766304000000,125.29,126.62,124.8,125.48,338562.937
1766318400000,125.47,126.06,123.4,125.05,489203.858
1766332800000,125.05,126.35,124.37,125.67,392876.601
1766347200000,125.67,126.3,124.7,126.03,201051.21
1766361600000,126.03,128.56,124.5,126.02,633482.79
1766376000000,126.02,126.73,125.56,126.31,210045.452
1766390400000,126.3,127.46,125.49,127.01,323742.174
1766404800000,127.0,128.78,126.32,128.07,599849.007
1766419200000,128.07,128.37,124.64,124.66,544203.633
1766433600000,124.66,126.03,124.2,125.93,356266.09
1766448000000,125.93,126.93,124.9,125.63,273669.618
1766462400000,125.62,126.08,123.77,124.19,334611.578
1766476800000,124.19,125.23,123.93,124.86,238892.953
1766491200000,124.85,124.93,122.16,123.37,625019.38
1766505600000,123.36,124.94,122.78,123.99,591863.216
1766520000000,123.99,125.65,123.46,124.01,375974.127
1766534400000,124.02,124.3,121.76,122.72,288504.2
1766548800000,122.71,123.06,120.63,121.31,296196.669
1766563200000,121.32,122.23,121.11,122.04,223635.016
1766577600000,122.04,122.94,120.7,122.73,334516.136
1766592000000,122.73,123.46,121.77,122.86,282750.284
1766606400000,122.86,123.4,122.47,122.53,179848.193
1766620800000,122.52,123.15,122.09,122.7,124534.623
1766635200000,122.7,122.86,122.1,122.27,192052.356
1766649600000,122.27,122.65,121.31,121.65,221848.711
1766664000000,121.65,124.1,121.58,123.68,304384.618
1766678400000,123.68,124.46,122.8,123.47,456622.365
1766692800000,123.47,123.52,119.71,120.06,518882.475
1766707200000,120.05,124.39,119.24,122.67,1039854.911
1766721600000,122.67,123.99,121.8,122.72,385175.709
1766736000000,122.71,124.13,122.29,123.84,447196.921
1766750400000,123.83,125.14,120.45,121.55,920653.675
1766764800000,121.55,122.4,121.17,122.15,340435.318
1766779200000,122.16,122.67,121.82,122.26,193200.028
1766793600000,122.27,123.8,121.86,123.67,340920.475
1766808000000,123.67,123.74,122.77,123.16,158392.772
1766822400000,123.15,123.34,122.51,122.99,130349.401
1766836800000,122.98,123.66,122.74,123.31,128455.593
1766851200000,123.32,123.45,122.76,123.28,201980.957
1766865600000,123.27,125.08,123.27,124.73,397702.914
1766880000000,124.74,124.9,123.9,124.13,188257.144
1766894400000,124.12,124.34,123.61,124.23,132623.897
1766908800000,124.23,124.84,124.0,124.65,210645.397
1766923200000,124.65,125.03,124.3,124.44,246329.397
1766937600000,124.44,124.77,123.08,123.3,527227.822
1766952000000,123.3,125.64,123.1,125.27,523876.794
1766966400000,125.27,130.16,125.01,128.58,1570857.086
1766980800000,128.58,129.15,127.2,127.88,540783.503
1766995200000,127.88,128.47,125.01,125.08,644155.681
1767009600000,125.08,125.41,122.36,123.44,961859.699
1767024000000,123.43,123.98,122.63,123.06,366732.972
1767038400000,123.07,123.62,122.86,123.28,223206.164
1767052800000,123.28,123.93,122.58,123.8,212290.371
1767067200000,123.79,124.35,123.2,124.02,292747.345
1767081600000,124.02,125.15,124.0,124.3,399345.688
1767096000000,124.29,125.35,123.54,125.16,561575.424
1767110400000,125.16,126.52,123.78,124.71,695920.332
1767124800000,124.71,125.14,123.5,125.01,318752.356
1767139200000,125.02,126.09,124.41,125.82,385546.726
1767153600000,125.81,126.1,125.38,125.99,204182.586
1767168000000,125.99,126.85,125.44,126.73,254276.093
1767182400000,126.73,127.44,125.01,125.59,484377.049
1767196800000,125.58,125.74,124.31,124.39,323537.14
1767211200000,124.38,132.75,122.99,124.65,1289724.064
1767225600000,124.64,125.8,124.6,125.21,245926.338
1767240000000,125.22,125.32,124.22,124.24,156389.379
1767254400000,124.24,125.29,124.15,125.22,343252.977
1767268800000,125.23,125.28,124.39,124.96,310752.549
1767283200000,124.96,125.79,124.28,125.76,384537.993
1767297600000,125.76,127.25,125.31,126.9,292805.742
1767312000000,126.91,127.99,125.84,127.53,380568.162
1767326400000,127.53,127.72,126.75,127.13,180338.215
1767340800000,127.14,129.99,127.13,128.22,625544.285
1767355200000,128.21,129.65,126.82,128.98,627670.56
1767369600000,128.98,132.3,128.68,131.63,745970.82
1767384000000,131.63,133.25,130.83,132.29,364135.33
1767398400000,132.28,133.17,132.06,132.83,270844.665
1767412800000,132.83,132.93,129.6,130.1,368318.036
1767427200000,130.09,131.44,129.8,130.71,253605.01
1767441600000,130.71,132.18,130.5,131.47,238562.337
1767456000000,131.48,132.12,131.47,131.78,150725.729
1767470400000,131.78,133.99,131.35,133.37,238567.722
1767484800000,133.37,134.97,133.31,134.62,397085.181
1767499200000,134.62,135.0,133.66,133.8,302385.366
1767513600000,133.8,134.88,133.2,134.39,263179.193
1767528000000,134.39,135.35,133.75,134.91,350770.216
1767542400000,134.91,135.54,133.12,133.56,339599.217
1767556800000,133.55,134.86,133.4,134.12,156249.94
1767571200000,134.12,137.75,134.01,136.64,651880.993
1767585600000,136.64,136.79,134.63,135.45,328811.125
1767600000000,135.45,136.06,134.75,135.77,342758.224
1767614400000,135.77,136.47,133.18,136.13,798861.983
1767628800000,136.13,138.82,134.31,138.23,765477.737
1767643200000,138.23,139.87,137.72,137.9,439777.422
1767657600000,137.91,138.63,136.89,138.38,341713.209
1767672000000,138.38,140.08,137.35,137.61,507045.105
1767686400000,137.6,139.7,137.4,139.5,416041.928
1767700800000,139.5,143.48,138.72,141.6,1164131.173
1767715200000,141.59,141.95,136.19,137.53,841636.852
1767729600000,137.53,141.99,137.51,141.08,501226.85
1767744000000,141.08,141.4,138.52,139.58,365641.21
1767758400000,139.59,139.72,138.15,139.39,254909.392
1767772800000,139.39,139.8,136.56,137.93,475525.662
1767787200000,137.93,138.51,135.25,135.7,569355.221
1767801600000,135.7,136.68,134.41,135.76,401993.748
1767816000000,135.76,137.05,135.0,136.39,254216.945
1767830400000,136.39,138.32,136.0,136.75,382004.008
1767844800000,136.74,138.33,133.79,135.9,493314.371
1767859200000,135.9,136.22,133.92,134.79,323607.294
1767873600000,134.8,136.55,132.67,136.41,663928.576
1767888000000,136.41,139.06,136.25,137.53,635387.085
1767902400000,137.53,140.07,136.52,138.37,615196.501
1767916800000,138.37,141.17,137.74,140.81,657548.768
1767931200000,140.81,141.08,139.46,139.54,371513.458
1767945600000,139.55,139.68,137.04,138.28,621265.565
1767960000000,138.27,140.89,136.13,138.82,965343.639
1767974400000,138.82,140.25,135.44,135.81,776742.657
1767988800000,135.8,136.45,134.98,135.97,386133.909
1768003200000,135.96,136.69,135.68,136.15,206284.98
1768017600000,136.15,136.34,135.75,136.09,127461.094
1768032000000,136.09,137.05,136.0,136.58,203467.601
1768046400000,136.58,137.04,136.01,136.42,180816.347
1768060800000,136.42,136.71,135.85,136.22,163655.47
1768075200000,136.22,136.27,135.37,135.84,119151.512
1768089600000,135.85,136.47,135.75,136.26,140444.874
1768104000000,136.26,136.43,135.88,136.2,118593.443
1768118400000,136.2,136.91,136.1,136.58,197166.958
1768132800000,136.58,139.55,136.52,138.43,474319.406
1768147200000,138.44,141.6,138.43,139.43,775597.184
1768161600000,139.42,139.77,137.49,139.7,503791.341
1768176000000,139.69,144.4,138.92,142.54,1277457.951
1768190400000,142.54,143.35,141.36,141.41,430457.211
1768204800000,141.42,142.05,139.04,140.03,524699.387
1768219200000,140.02,142.74,138.69,142.58,532621.648
1768233600000,142.58,144.33,140.58,140.99,859921.736
1768248000000,141.0,141.86,138.34,139.22,534962.158
1768262400000,139.21,139.58,137.82,138.74,538089.341
1768276800000,138.75,140.76,138.39,139.97,420710.949
1768291200000,139.97,143.12,139.97,141.84,676254.562
1768305600000,141.84,143.84,141.21,143.51,907770.282
1768320000000,143.51,144.55,142.43,144.24,533027.793
1768334400000,144.24,148.74,143.0,145.51,1119229.541
1768348800000,145.52,146.6,144.33,146.29,640347.025
1768363200000,146.28,146.46,143.92,144.86,540588.653
1768377600000,144.85,145.76,143.53,143.77,379406.477
1768392000000,143.76,147.56,143.37,147.07,925906.865
1768406400000,147.07,148.44,145.32,146.8,852900.589
1768420800000,146.8,147.73,145.84,146.69,355927.769
1768435200000,146.7,146.73,143.21,143.49,481901.961
1768449600000,143.49,145.29,143.28,144.99,279031.191
1768464000000,145.0,146.0,144.02,144.86,293200.656
1768478400000,144.85,145.65,141.78,143.48,759898.546
1768492800000,143.48,144.2,140.9,141.53,449424.795
1768507200000,141.53,142.66,141.02,142.4,198685.99
1768521600000,142.41,142.82,141.68,141.97,188314.507
1768536000000,141.97,143.63,141.39,142.95,358079.428
1768550400000,142.95,143.55,142.71,143.14,220271.618
1768564800000,143.14,143.86,140.26,140.78,444575.491
1768579200000,140.77,144.52,140.65,144.18,389096.314
1768593600000,144.17,145.55,143.49,144.89,300541.668
1768608000000,144.9,144.99,144.2,144.37,183972.751
1768622400000,144.36,144.5,143.64,143.64,87054.038
1768636800000,143.64,144.65,143.32,144.0,162784.035
1768651200000,144.0,144.35,143.6,144.33,152306.381
1768665600000,144.33,144.55,143.64,144.27,136850.607
1768680000000,144.26,144.58,143.51,143.72,112186.949
1768694400000,143.73,144.0,141.95,142.83,350824.74
1768708800000,142.82,143.04,142.03,142.11,235941.502
1768723200000,142.12,142.65,141.93,142.39,161988.896
1768737600000,142.39,142.73,141.5,142.0,235486.159
