open_time,open,high,low,close,volume
1762426800000,103122.54,103300.01,102743.82,103227.58,540.52931
1762430400000,103227.59,103333.18,102383.64,102552.38,1051.14565
1762434000000,102552.39,103626.46,102552.38,103319.71,941.18298
1762437600000,103319.71,103579.68,102044.63,102125.0,1661.00797
1762441200000,102124.99,102932.94,101630.0,102014.48,3027.20967
1762444800000,102014.49,102393.51,100300.95,100867.2,3035.72721
1762448400000,100867.19,101946.31,100770.57,101804.01,1310.77048
1762452000000,101804.02,102338.0,100916.74,101722.13,956.16247
1762455600000,101722.12,101999.44,101202.73,101388.81,756.60374
1762459200000,101388.82,101643.28,100638.55,100914.11,812.36283
1762462800000,100914.11,101220.9,100541.17,101117.17,938.29195
1762466400000,101117.17,101480.0,101009.7,101415.05,639.89634
1762470000000,101415.05,101538.0,101132.6,101346.04,1274.34706
1762473600000,101346.04,101640.0,100749.94,101479.78,823.54705
1762477200000,101479.79,101894.83,100905.1,101538.96,1095.04627
1762480800000,101538.96,101928.99,101242.79,101905.11,779.48744
1762484400000,101905.12,102500.0,101876.03,101916.29,1267.53296
1762488000000,101916.3,102100.25,101582.92,102027.19,798.08441
1762491600000,102027.2,102527.0,102024.75,102447.47,701.21696
1762495200000,102447.48,102496.0,101819.1,101819.1,469.88373
1762498800000,101819.11,102010.0,101638.43,102010.0,1093.42589
1762502400000,102009.99,102050.0,101438.39,101496.18,817.45963
1762506000000,101496.18,101512.51,100775.65,101013.66,1382.92001
1762509600000,101013.67,101250.03,100564.43,100770.85,1279.53134
1762513200000,100770.85,100796.86,99803.58,100411.89,3120.50016
1762516800000,100411.89,100625.0,99260.86,99638.28,1799.68202
1762520400000,99638.29,100579.72,99455.1,100347.35,1635.46609
1762524000000,100347.35,100922.78,99519.32,100806.08,2597.13075
1762527600000,100806.7,101253.99,100353.45,100797.95,2600.73788
1762531200000,100797.95,101628.43,100517.06,101169.2,1975.20246
1762534800000,101169.19,102736.84,100942.73,102397.12,2091.96075
1762538400000,102397.13,102859.99,102282.2,102609.46,1585.11088
1762542000000,102609.46,103395.25,102481.75,103395.25,1184.29403
1762545600000,103395.92,103900.0,102958.0,103783.09,970.62813
1762549200000,103783.08,103879.23,103311.33,103879.23,743.31566
1762552800000,103879.22,104096.36,103595.38,103633.03,736.65333
1762556400000,103633.04,103759.36,103329.79,103339.08,510.69159
1762560000000,103339.09,103406.22,102539.49,102713.15,877.26495
1762563600000,102713.15,103240.32,102662.25,102996.84,498.24095
1762567200000,102996.85,103333.33,102766.31,102846.65,494.72835
1762570800000,102846.66,103293.21,102592.75,102592.76,531.57226
1762574400000,102592.76,102836.0,102409.52,102565.03,602.92361
1762578000000,102565.03,102733.83,102272.66,102304.0,396.06427
1762581600000,102304.01,102519.03,102092.26,102215.62,590.77493
1762585200000,102215.63,102399.88,101902.64,102352.96,452.1997
1762588800000,102352.96,102687.72,102156.36,102431.74,470.18368
1762592400000,102431.74,102615.53,102225.52,102399.46,359.62626
1762596000000,102399.45,102575.35,102310.0,102480.04,301.03917
1762599600000,102480.04,102630.14,101715.76,101857.1,707.36146
1762603200000,101857.1,102108.0,101731.19,102065.14,439.24627
