open_time,okx_close
1772733300000,2059.89
1772733600000,2064.49
1772733900000,2066.35
1772734200000,2069.95
1772734500000,2066.39
1772734800000,2068.03
1772735100000,2066.84
1772735400000,2075.5
1772735700000,2072.1
1772736000000,2075.55
1772736300000,2075.71
1772736600000,2072.55
1772736900000,2076.85
1772737200000,2080.8
1772737500000,2080.27
1772737800000,2088.0
1772738100000,2086.16
1772738400000,2083.12
1772738700000,2078.4
1772739000000,2076.73
1772739300000,2075.88
1772739600000,2078.45
1772739900000,2082.95
1772740200000,2075.53
1772740500000,2074.48
1772740800000,2079.64
1772741100000,2078.58
1772741400000,2080.71
1772741700000,2087.67
1772742000000,2092.7
1772742300000,2087.65
1772742600000,2091.0
1772742900000,2090.05
1772743200000,2088.58
1772743500000,2090.8
1772743800000,2092.01
1772744100000,2092.35
1772744400000,2096.01
1772744700000,2095.6
1772745000000,2093.41
1772745300000,2096.42
1772745600000,2094.34
1772745900000,2093.24
1772746200000,2085.3
1772746500000,2079.15
1772746800000,2081.7
1772747100000,2083.89
1772747400000,2076.65
1772747700000,2080.51
1772748000000,2077.78
1772748300000,2080.01
1772748600000,2080.32
1772748900000,2081.61
1772749200000,2082.97
1772749500000,2079.4
1772749800000,2080.81
1772750100000,2081.42
1772750400000,2082.49
1772750700000,2082.3
1772751000000,2082.02
1772751300000,2080.22
1772751600000,2079.53
1772751900000,2080.36
1772752200000,2079.09
1772752500000,2081.45
1772752800000,2081.79
1772753100000,2082.85
1772753400000,2074.7
1772753700000,2077.15
1772754000000,2075.86
1772754300000,2072.74
1772754600000,2073.66
1772754900000,2072.66
1772755200000,2074.12
1772755500000,2075.31
1772755800000,2080.2
1772756100000,2076.02
1772756400000,2077.04
1772756700000,2072.57
1772757000000,2072.4
1772757300000,2070.45
1772757600000,2070.9
1772757900000,2073.41
1772758200000,2073.76
1772758500000,2075.0
1772758800000,2074.41
1772759100000,2077.38
1772759400000,2073.69
1772759700000,2076.3
1772760000000,2076.04
1772760300000,2065.43
1772760600000,2082.6
1772760900000,2084.7
1772761200000,2085.9
1772761500000,2086.28
1772761800000,2087.4
1772762100000,2087.64
1772762400000,2085.54
1772762700000,2088.04
1772763000000,2091.72
1772763300000,2085.49
1772763600000,2084.3
1772763900000,2087.15
1772764200000,2083.85
1772764500000,2085.63
1772764800000,2088.5
1772765100000,2087.47
1772765400000,2082.06
1772765700000,2083.92
1772766000000,2085.33
1772766300000,2085.3
1772766600000,2078.41
1772766900000,2077.59
1772767200000,2086.44
1772767500000,2086.05
1772767800000,2086.07
1772768100000,2085.0
1772768400000,2083.71
1772768700000,2082.71
1772769000000,2082.54
1772769300000,2083.91
1772769600000,2084.53
1772769900000,2080.72
1772770200000,2078.0
1772770500000,2078.08
1772770800000,2080.07
1772771100000,2075.7
1772771400000,2076.67
1772771700000,2070.3
1772772000000,2068.89
1772772300000,2069.28
1772772600000,2068.41
1772772900000,2071.05
1772773200000,2070.91
1772773500000,2068.16
1772773800000,2070.46
1772774100000,2072.13
1772774400000,2066.45
1772774700000,2066.35
1772775000000,2063.56
1772775300000,2062.28
1772775600000,2061.31
1772775900000,2061.06
1772776200000,2067.09
1772776500000,2068.96
1772776800000,2069.32
1772777100000,2066.14
1772777400000,2065.25
1772777700000,2066.62
1772778000000,2071.54
1772778300000,2068.87
1772778600000,2068.29
1772778900000,2070.52
1772779200000,2075.82
1772779500000,2077.3
1772779800000,2073.67
1772780100000,2074.24
1772780400000,2078.6
1772780700000,2074.13
1772781000000,2071.86
1772781300000,2073.3
1772781600000,2078.45
1772781900000,2084.2
1772782200000,2082.79
1772782500000,2082.35
1772782800000,2084.45
1772783100000,2084.5
1772783400000,2083.56
1772783700000,2082.82
1772784000000,2079.48
1772784300000,2080.04
1772784600000,2079.91
1772784900000,2081.85
1772785200000,2080.66
1772785500000,2077.7
1772785800000,2078.52
1772786100000,2078.29
1772786400000,2080.5
1772786700000,2081.46
1772787000000,2078.29
1772787300000,2076.1
1772787600000,2075.63
1772787900000,2071.75
1772788200000,2065.0
1772788500000,2063.35
1772788800000,2058.11
1772789100000,2057.21
1772789400000,2049.25
1772789700000,2047.4
1772790000000,2055.3
1772790300000,2053.18
1772790600000,2056.98
1772790900000,2059.94
1772791200000,2063.5
1772791500000,2063.35
1772791800000,2063.96
1772792100000,2064.39
1772792400000,2067.34
1772792700000,2068.61
1772793000000,2063.09
1772793300000,2063.09
1772793600000,2063.84
1772793900000,2064.31
1772794200000,2065.89
1772794500000,2063.4
1772794800000,2060.35
1772795100000,2059.32
1772795400000,2064.49
1772795700000,2063.35
1772796000000,2065.23
1772796300000,2065.46
1772796600000,2062.09
1772796900000,2064.67
1772797200000,2056.84
1772797500000,2053.92
1772797800000,2053.45
1772798100000,2051.18
1772798400000,2049.37
1772798700000,2038.55
1772799000000,2044.03
1772799300000,2054.21
1772799600000,2054.68
1772799900000,2051.88
1772800200000,2045.5
1772800500000,2042.21
1772800800000,2043.91
1772801100000,2044.58
1772801400000,2048.03
1772801700000,2048.56
1772802000000,2048.77
1772802300000,2050.0
1772802600000,2049.13
1772802900000,2051.81
1772803200000,2047.21
1772803500000,2049.94
1772803800000,2056.53
1772804100000,2053.48
1772804400000,2051.52
1772804700000,2049.17
1772805000000,2044.15
1772805300000,2020.1
1772805600000,2022.01
1772805900000,2006.9
1772806200000,2007.07
1772806500000,2011.24
1772806800000,2012.04
1772807100000,2009.94
1772807400000,2000.61
1772807700000,1991.84
1772808000000,1991.35
1772808300000,1981.23
1772808600000,1976.95
1772808900000,1981.66
1772809200000,1985.86
1772809500000,1973.71
1772809800000,1985.25
1772810100000,1992.2
1772810400000,1995.9
1772810700000,1990.35
1772811000000,1990.24
1772811300000,1991.9
1772811600000,1984.56
1772811900000,1980.19
1772812200000,1972.0
1772812500000,1977.74
1772812800000,1984.41
1772813100000,1971.05
1772813400000,1970.11
1772813700000,1972.34
1772814000000,1971.96
1772814300000,1975.0
1772814600000,1969.9
1772814900000,1978.91
1772815200000,1975.46
1772815500000,1974.76
1772815800000,1968.62
1772816100000,1971.5
1772816400000,1975.49
1772816700000,1973.66
1772817000000,1973.49
1772817300000,1975.86
1772817600000,1974.28
1772817900000,1974.43
1772818200000,1971.77
1772818500000,1960.31
1772818800000,1959.86
1772819100000,1965.34
1772819400000,1965.55
1772819700000,1966.86
1772820000000,1971.21
1772820300000,1974.57
1772820600000,1978.73
1772820900000,1977.77
1772821200000,1977.12
1772821500000,1976.94
1772821800000,1982.26
1772822100000,1980.45
1772822400000,1980.96
1772822700000,1980.6
1772823000000,1975.85
1772823300000,1974.74
1772823600000,1977.22
1772823900000,1978.86
1772824200000,1986.9
1772824500000,1991.33
1772824800000,1984.34
1772825100000,1986.52
1772825400000,1986.88
1772825700000,1985.55
1772826000000,1983.71
1772826300000,1982.59
1772826600000,1982.86
1772826900000,1983.7
1772827200000,1985.55
1772827500000,1983.48
1772827800000,1978.79
1772828100000,1979.75
1772828400000,1977.96
1772828700000,1973.66
1772829000000,1971.22
1772829300000,1976.14
1772829600000,1978.94
1772829900000,1981.02
1772830200000,1980.94
1772830500000,1978.65
1772830800000,1980.6
1772831100000,1980.29
1772831400000,1980.48
1772831700000,1979.04
1772832000000,1973.25
1772832300000,1974.97
1772832600000,1976.39
1772832900000,1977.41
1772833200000,1978.31
1772833500000,1979.6
1772833800000,1979.4
1772834100000,1983.9
1772834400000,1984.47
1772834700000,1985.89
1772835000000,1983.42
1772835300000,1985.2
1772835600000,1983.9
1772835900000,1983.37
1772836200000,1983.6
1772836500000,1984.6
1772836800000,1985.08
1772837100000,1987.1
1772837400000,1987.66
1772837700000,1987.52
1772838000000,1985.77
1772838300000,1986.7
1772838600000,1986.14
1772838900000,1985.95
1772839200000,1987.66
1772839500000,1986.9
1772839800000,1985.2
1772840100000,1982.88
1772840400000,1982.3
1772840700000,1982.2
1772841000000,1981.18
1772841300000,1978.89
1772841600000,1977.39
1772841900000,1980.38
1772842200000,1980.21
1772842500000,1981.55
1772842800000,1980.37
1772843100000,1978.72
1772843400000,1981.75
1772843700000,1980.79
1772844000000,1980.31
1772844300000,1981.22
1772844600000,1983.28
1772844900000,1981.41
1772845200000,1983.15
1772845500000,1983.2
1772845800000,1980.19
1772846100000,1980.05
1772846400000,1977.65
1772846700000,1979.2
1772847000000,1979.19
1772847300000,1978.98
1772847600000,1979.62
1772847900000,1981.56
1772848200000,1981.51
1772848500000,1980.61
1772848800000,1979.79
1772849100000,1980.66
1772849400000,1979.07
1772849700000,1978.51
1772850000000,1976.99
1772850300000,1975.37
1772850600000,1975.75
1772850900000,1974.95
1772851200000,1975.24
1772851500000,1978.35
1772851800000,1980.05
1772852100000,1983.5
1772852400000,1982.55
1772852700000,1982.92
1772853000000,1995.01
1772853300000,1988.52
1772853600000,1985.65
1772853900000,1983.66
1772854200000,1984.34
1772854500000,1982.41
1772854800000,1983.08
1772855100000,1982.98
1772855400000,1980.1
1772855700000,1980.01
1772856000000,1967.06
1772856300000,1968.7
1772856600000,1970.88
1772856900000,1972.85
1772857200000,1973.03
1772857500000,1973.88
1772857800000,1972.1
1772858100000,1978.57
1772858400000,1977.64
1772858700000,1976.04
1772859000000,1976.35
1772859300000,1975.45
1772859600000,1977.24
1772859900000,1978.22
1772860200000,1976.5
1772860500000,1973.4
1772860800000,1974.55
1772861100000,1975.95
1772861400000,1973.42
1772861700000,1978.11
1772862000000,1978.41
1772862300000,1978.1
1772862600000,1979.24
1772862900000,1978.6
1772863200000,1978.16
1772863500000,1976.26
1772863800000,1976.14
1772864100000,1975.11
1772864400000,1975.78
1772864700000,1974.56
1772865000000,1973.16
1772865300000,1973.15
1772865600000,1976.44
1772865900000,1974.5
1772866200000,1971.32
1772866500000,1971.75
1772866800000,1970.21
1772867100000,1969.21
1772867400000,1973.19
1772867700000,1972.6
1772868000000,1975.66
1772868300000,1976.3
1772868600000,1977.18
1772868900000,1975.7
1772869200000,1978.4
1772869500000,1978.91
1772869800000,1980.6
1772870100000,1983.49
1772870400000,1982.45
1772870700000,1982.6
1772871000000,1983.4
1772871300000,1985.26
1772871600000,1986.65
1772871900000,1985.9
1772872200000,1984.11
1772872500000,1983.48
1772872800000,1982.05
1772873100000,1981.98
1772873400000,1981.11
1772873700000,1977.75
1772874000000,1977.51
1772874300000,1980.1
1772874600000,1983.85
1772874900000,1985.78
1772875200000,1984.81
1772875500000,1983.99
1772875800000,1984.21
1772876100000,1984.36
1772876400000,1985.39
1772876700000,1986.71
1772877000000,1986.15
1772877300000,1986.3
1772877600000,1988.52
1772877900000,1987.61
1772878200000,1988.5
