open_time,open,high,low,close,volume
1764915900000,3167.49,3168.97,3165.19,3165.99,323.8384
1764916200000,3166.0,3166.96,3158.4,3165.01,429.3674
1764916500000,3165.01,3167.97,3161.96,3162.94,325.396
1764916800000,3162.94,3165.19,3162.62,3164.31,247.8411
1764917100000,3164.32,3167.2,3164.31,3164.31,466.3472
1764917400000,3164.31,3169.54,3162.66,3166.4,615.2149
1764917700000,3166.39,3169.98,3166.0,3169.07,415.3679
1764918000000,3169.08,3170.89,3166.68,3170.07,642.2828
1764918300000,3170.07,3181.42,3170.06,3180.54,2002.2563
1764918600000,3180.54,3180.73,3175.01,3175.76,644.1791
1764918900000,3175.76,3177.45,3174.31,3176.78,806.5662
1764919200000,3176.79,3182.56,3175.55,3179.03,626.9187
1764919500000,3179.03,3182.88,3179.02,3180.14,731.7331
1764919800000,3180.14,3181.77,3176.6,3177.11,1088.0486
1764920100000,3177.12,3181.75,3175.64,3178.11,871.0385
1764920400000,3178.11,3178.12,3173.37,3175.11,1127.0244
1764920700000,3175.11,3175.32,3169.92,3174.51,1217.3518
1764921000000,3174.51,3174.7,3171.82,3173.89,768.2899
1764921300000,3173.89,3174.67,3171.47,3173.94,617.3054
1764921600000,3173.95,3173.95,3163.68,3164.71,1255.4406
1764921900000,3164.71,3167.84,3161.3,3162.56,1553.4389
1764922200000,3162.56,3164.97,3160.81,3162.48,732.0711
1764922500000,3162.48,3162.49,3156.95,3161.37,2407.495
1764922800000,3161.37,3164.42,3158.64,3161.91,1015.9366
1764923100000,3161.92,3163.49,3159.83,3159.84,594.756
1764923400000,3159.83,3160.8,3157.87,3158.19,666.2245
1764923700000,3158.18,3159.41,3155.09,3158.0,897.4529
1764924000000,3158.01,3158.01,3143.36,3150.23,2896.2597
1764924300000,3150.23,3154.97,3148.78,3154.87,1026.9853
1764924600000,3154.88,3157.0,3153.7,3155.54,552.7548
1764924900000,3155.55,3158.21,3154.93,3155.17,604.109
1764925200000,3155.18,3155.55,3144.94,3151.19,1247.1699
1764925500000,3151.19,3152.7,3145.28,3147.0,1953.181
1764925800000,3147.0,3148.13,3139.55,3142.2,7076.5095
1764926100000,3142.2,3142.65,3117.78,3120.9,8817.4137
1764926400000,3120.89,3129.5,3115.49,3125.28,3525.4212
1764926700000,3125.27,3125.27,3118.2,3123.67,1942.8345
1764927000000,3123.67,3129.1,3116.61,3117.41,3619.1396
1764927300000,3117.4,3123.99,3116.62,3122.69,1320.7644
1764927600000,3122.69,3123.34,3107.82,3113.87,6044.9915
1764927900000,3113.86,3115.69,3111.03,3114.0,2068.2421
1764928200000,3113.99,3116.21,3110.84,3112.93,1242.3769
1764928500000,3112.93,3124.3,3111.95,3121.8,2548.58
1764928800000,3121.79,3132.0,3120.59,3131.03,2599.3115
1764929100000,3131.03,3139.54,3129.11,3130.32,2125.1756
1764929400000,3130.31,3133.5,3126.25,3128.46,958.6263
1764929700000,3128.46,3135.58,3127.41,3129.51,870.2854
1764930000000,3129.51,3136.51,3129.51,3135.05,450.7048
1764930300000,3135.06,3145.45,3135.06,3140.64,4974.7974
1764930600000,3140.63,3148.44,3138.92,3145.35,1465.5459
1764930900000,3145.34,3148.27,3140.23,3141.59,1062.9636
1764931200000,3141.59,3146.21,3140.78,3145.28,682.9083
1764931500000,3145.28,3145.74,3136.29,3138.0,622.2216
1764931800000,3137.99,3142.88,3137.66,3141.29,364.5962
1764932100000,3141.3,3141.92,3131.49,3134.88,1461.1878
1764932400000,3134.89,3139.95,3128.73,3137.63,2063.2921
1764932700000,3137.63,3142.45,3137.62,3139.2,560.3252
1764933000000,3139.2,3143.2,3138.24,3143.18,490.0586
1764933300000,3143.18,3143.46,3138.93,3139.66,256.4728
1764933600000,3139.66,3141.0,3124.58,3126.83,1853.4455
1764933900000,3126.84,3130.27,3122.51,3129.75,765.1109
1764934200000,3129.7,3130.91,3110.36,3114.64,2546.143
1764934500000,3114.63,3119.92,3111.08,3119.86,1058.2033
1764934800000,3119.86,3120.64,3117.52,3117.53,734.9419
1764935100000,3117.53,3139.85,3117.53,3136.9,3233.8455
1764935400000,3136.9,3136.9,3130.31,3135.0,705.6868
1764935700000,3135.0,3135.58,3129.4,3131.38,455.5689
1764936000000,3131.38,3131.5,3126.01,3127.9,756.1171
1764936300000,3127.91,3135.3,3125.73,3132.46,717.6123
1764936600000,3132.46,3133.06,3123.33,3124.23,3133.1526
1764936900000,3124.24,3127.77,3120.63,3123.64,3513.1375
1764937200000,3123.64,3123.64,3117.84,3122.36,1027.626
1764937500000,3122.36,3125.04,3121.3,3124.49,479.474
1764937800000,3124.49,3130.84,3118.72,3130.84,4498.2944
1764938100000,3130.89,3133.29,3127.2,3131.62,1057.6893
1764938400000,3131.62,3132.12,3125.6,3126.06,514.064
1764938700000,3126.06,3129.94,3124.27,3129.48,541.6981
1764939000000,3129.49,3130.31,3127.5,3130.3,814.3352
1764939300000,3130.31,3130.31,3127.08,3128.25,310.551
1764939600000,3128.25,3129.0,3114.32,3116.34,1768.2979
1764939900000,3116.34,3131.62,3116.06,3130.24,2055.1367
1764940200000,3130.24,3137.74,3125.0,3125.0,1752.7925
1764940500000,3125.01,3131.17,3122.5,3129.71,613.0838
1764940800000,3129.7,3131.66,3127.0,3129.16,1176.9995
1764941100000,3129.16,3129.16,3112.79,3120.61,4061.0904
1764941400000,3120.61,3122.48,3108.18,3118.57,2649.8417
1764941700000,3118.56,3118.56,3105.47,3106.47,1534.7789
1764942000000,3106.47,3108.92,3088.0,3096.83,8108.4234
1764942300000,3096.83,3098.84,3087.53,3096.09,2691.4628
1764942600000,3096.09,3106.95,3093.85,3103.36,3707.4046
1764942900000,3103.37,3108.49,3098.5,3099.05,3525.4402
1764943200000,3099.06,3108.13,3098.2,3102.14,4364.8483
1764943500000,3102.14,3111.19,3101.81,3107.86,2217.1856
1764943800000,3107.86,3113.78,3100.5,3103.95,2551.42
1764944100000,3103.93,3107.01,3100.8,3106.2,1021.293
1764944400000,3106.2,3106.21,3097.49,3100.49,1197.1788
1764944700000,3100.5,3107.31,3100.5,3101.33,1378.2182
1764945000000,3101.33,3115.96,3100.41,3108.96,2946.0546
1764945300000,3108.97,3111.5,3093.28,3093.59,4624.9931
1764945600000,3093.59,3103.19,3082.75,3095.19,3420.4859
1764945900000,3095.19,3107.73,3090.0,3093.46,1913.8645
1764946200000,3093.46,3104.36,3088.28,3102.65,2128.5246
1764946500000,3102.65,3106.35,3100.0,3103.51,1426.0033
1764946800000,3103.52,3146.39,3103.52,3144.71,10130.5444
1764947100000,3144.7,3157.99,3130.29,3133.02,10863.6784
1764947400000,3133.02,3147.55,3130.73,3141.46,4349.797
1764947700000,3141.46,3146.84,3129.41,3133.92,5284.0859
1764948000000,3133.92,3141.86,3131.67,3139.29,2120.2192
1764948300000,3139.25,3139.46,3129.3,3139.21,1128.5759
1764948600000,3139.22,3146.34,3137.37,3140.88,2091.5057
1764948900000,3140.87,3147.16,3132.3,3135.32,3030.4201
1764949200000,3135.32,3135.34,3124.01,3132.11,1461.0298
1764949500000,3132.1,3132.1,3115.67,3127.15,2016.2893
1764949800000,3127.15,3127.15,3109.01,3113.25,3301.5302
1764950100000,3113.24,3113.24,3094.65,3106.34,5028.85
1764950400000,3106.35,3108.73,3090.67,3092.65,2712.0723
1764950700000,3092.65,3092.95,3063.64,3068.1,8523.1013
1764951000000,3068.1,3071.18,3054.0,3061.03,10170.9189
1764951300000,3061.03,3073.78,3046.78,3066.17,8009.2361
1764951600000,3066.17,3079.08,3063.37,3065.44,4024.8521
1764951900000,3065.45,3074.71,3061.5,3061.5,2893.9289
1764952200000,3061.5,3062.8,3037.0,3043.67,7002.7852
1764952500000,3043.67,3048.88,3025.1,3031.69,8664.4496
1764952800000,3031.68,3031.68,3000.27,3015.83,14646.0551
1764953100000,3015.83,3023.9,3005.55,3007.89,8419.52
1764953400000,3007.89,3029.14,3005.64,3026.99,5739.3482
1764953700000,3026.98,3040.38,3017.69,3032.78,6588.98
1764954000000,3032.77,3038.09,3028.0,3031.78,2683.902
1764954300000,3031.77,3033.0,3013.18,3022.04,6341.2599
1764954600000,3022.04,3022.05,3013.8,3014.81,2091.3766
1764954900000,3014.8,3018.88,3009.19,3014.56,2696.3206
1764955200000,3014.56,3025.97,3011.32,3019.76,2360.0612
1764955500000,3019.76,3019.99,3011.5,3014.87,1654.3613
1764955800000,3014.86,3029.01,3013.95,3023.17,2497.2286
1764956100000,3023.17,3023.17,3006.54,3016.3,3193.4521
1764956400000,3016.29,3021.08,3011.35,3019.31,1020.8395
1764956700000,3019.3,3030.91,3017.17,3021.48,1640.0751
1764957000000,3021.47,3039.73,3020.39,3031.55,2029.9915
