open_time,open,high,low,close,volume
1751644800000,146.56,148.37,145.22,147.7,690829.824
1751673600000,147.69,148.56,146.72,147.86,393923.306
1751702400000,147.85,148.7,146.81,147.12,402563.098
1751731200000,147.11,148.02,145.9,147.55,377477.456
1751760000000,147.55,148.5,146.85,147.9,323755.72
1751788800000,147.89,152.09,146.78,151.53,1125761.386
1751817600000,151.53,153.89,150.68,151.86,1037342.612
1751846400000,151.86,152.9,150.24,152.38,513659.645
1751875200000,152.37,153.6,151.02,151.07,684095.507
1751904000000,151.07,151.59,147.7,148.88,976972.571
1751932800000,148.89,150.1,147.85,149.66,487214.13
1751961600000,149.65,152.88,149.54,149.83,1092721.755
1751990400000,149.84,152.83,149.03,151.67,1132933.438
1752019200000,151.68,153.88,150.53,153.01,772134.489
1752048000000,153.01,155.53,152.33,153.97,1046602.731
1752076800000,153.98,157.93,153.23,157.05,1088482.528
1752105600000,157.06,159.34,155.93,157.89,644770.73
1752134400000,157.9,159.17,155.64,156.43,765284.672
1752163200000,156.44,165.43,156.16,164.34,2018326.947
1752192000000,164.33,166.8,161.94,163.27,1275486.359
1752220800000,163.28,168.2,161.78,162.34,1757992.038
1752249600000,162.34,165.03,159.54,162.93,1320701.316
1752278400000,162.92,163.9,161.78,163.22,515267.266
1752307200000,163.21,163.43,157.74,158.14,1079900.513
1752336000000,158.14,160.94,157.93,160.69,448044.163
1752364800000,160.7,162.98,160.2,162.67,447367.628
1752393600000,162.67,164.19,161.57,162.04,630585.994
1752422400000,162.04,163.55,159.63,161.15,851792.229
1752451200000,161.15,168.65,160.61,167.25,1689559.593
1752480000000,167.26,168.6,163.04,163.96,1335001.368
1752508800000,163.96,165.35,161.67,162.21,949145.572
1752537600000,162.21,162.89,158.17,159.54,1077162.778
1752566400000,159.54,162.17,157.23,160.47,1298798.356
1752595200000,160.46,164.26,159.71,163.98,1289334.619
1752624000000,163.98,165.26,161.51,164.05,794904.883
1752652800000,164.05,168.84,163.81,168.45,1851641.368
1752681600000,168.45,176.0,168.4,173.63,2373741.872
1752710400000,173.62,174.85,168.71,174.02,1322235.981
1752739200000,174.02,178.19,172.67,174.13,1664172.387
1752768000000,174.12,177.4,171.21,175.87,1505147.359
1752796800000,175.88,184.67,175.29,180.94,2279139.801
1752825600000,180.93,182.02,174.86,177.02,1761456.738
1752854400000,177.02,179.11,173.24,177.28,1151256.629
1752883200000,177.28,177.77,174.0,176.99,645803.577
1752912000000,176.99,177.88,174.8,177.4,699417.937
1752940800000,177.41,178.61,174.91,176.96,714093.494
1752969600000,176.97,179.75,176.33,177.94,987822.713
1752998400000,177.95,183.17,177.95,181.96,1299060.614
1753027200000,181.97,183.66,177.8,181.43,1407971.588
1753056000000,181.44,191.08,178.25,190.07,1833875.393
1753084800000,190.06,199.28,189.69,196.79,2812080.749
1753113600000,196.79,197.78,193.01,195.72,1849951.037
1753142400000,195.72,204.67,193.75,198.1,3978343.537
1753171200000,198.1,204.99,194.05,201.83,2963731.927
1753200000000,201.82,206.3,198.39,205.7,1693551.709
1753228800000,205.7,205.75,198.88,199.46,1088321.11
1753257600000,199.47,200.0,187.61,192.72,2497684.51
1753286400000,192.72,192.75,183.97,189.4,1962131.879
1753315200000,189.4,191.87,179.21,184.21,1777967.529
1753344000000,184.2,191.76,182.92,188.53,1813051.419
1753372800000,188.54,190.04,182.01,182.87,1626045.923
1753401600000,182.88,183.54,175.63,177.51,1839621.983
1753430400000,177.51,182.08,176.24,178.2,1614679.883
1753459200000,178.19,186.85,177.47,186.76,1027008.574
1753488000000,186.75,187.14,184.48,186.43,561623.488
1753516800000,186.43,189.78,186.05,187.52,733954.138
1753545600000,187.53,187.8,184.29,184.88,477876.249
1753574400000,184.89,188.33,184.53,187.22,441054.551
1753603200000,187.22,188.57,184.9,186.47,650152.046
1753632000000,186.48,190.7,185.95,188.64,1141853.536
1753660800000,188.64,195.26,187.66,192.37,1306003.629
1753689600000,192.36,193.52,186.55,187.18,1378386.444
1753718400000,187.18,187.99,182.16,183.11,1383482.054
1753747200000,183.1,186.68,180.67,186.05,957653.117
1753776000000,186.04,186.51,179.23,180.81,918721.448
1753804800000,180.81,182.37,178.3,181.48,665537.471
1753833600000,181.47,182.56,178.81,180.83,587787.884
1753862400000,180.83,181.49,176.42,179.18,1252387.407
1753891200000,179.17,180.15,170.29,177.77,1457074.896
1753920000000,177.77,181.62,177.62,181.24,602035.445
1753948800000,181.24,182.7,175.25,177.35,963062.136
1753977600000,177.34,179.77,171.44,172.22,1059744.202
1754006400000,172.22,172.26,167.42,169.4,1479952.171
1754035200000,169.41,170.35,164.58,168.57,1313417.019
1754064000000,168.56,169.75,159.2,162.71,1524160.125
1754092800000,162.71,165.3,161.82,164.43,489364.111
1754121600000,164.44,165.13,161.03,161.5,485160.561
1754150400000,161.51,162.2,155.83,158.48,1233650.403
1754179200000,158.49,161.59,156.28,161.37,569374.175
1754208000000,161.37,162.9,160.37,162.11,662667.82
1754236800000,162.1,163.14,160.75,161.97,1065867.316
1754265600000,161.98,164.98,161.26,163.03,690562.91
1754294400000,163.04,166.91,161.64,165.49,1052982.586
1754323200000,165.49,169.8,165.0,169.55,945408.662
1754352000000,169.55,169.97,165.78,166.22,601318.705
1754380800000,166.21,171.73,162.9,163.78,1309881.818
1754409600000,163.77,164.94,161.3,164.09,643757.486
1754438400000,164.09,164.79,161.13,164.25,420669.615
1754467200000,164.26,169.42,162.65,169.04,855035.709
1754496000000,169.05,169.93,167.18,168.09,521786.105
1754524800000,168.1,170.45,166.7,169.99,566308.6
1754553600000,169.99,173.49,169.06,170.49,1414616.983
1754582400000,170.48,175.51,167.0,175.36,1033737.412
1754611200000,175.37,177.87,173.43,177.14,1182280.482
1754640000000,177.13,179.14,174.21,175.23,1441801.008
1754668800000,175.23,179.66,175.01,176.78,1054709.165
1754697600000,176.79,182.15,176.64,180.62,1165322.141
1754726400000,180.62,183.35,178.92,180.09,1183766.644
1754755200000,180.1,183.45,179.46,179.95,976415.602
