open_time,open,high,low,close,volume
1778925900000,2171.26,2171.84,2167.39,2170.65,1875.0205
1778926200000,2170.64,2172.01,2168.21,2171.48,1393.4524
1778926500000,2171.47,2172.93,2166.57,2170.04,1518.9323
1778926800000,2170.03,2170.23,2168.53,2169.89,807.1635
1778927100000,2169.89,2170.14,2162.55,2166.67,3419.6617
1778927400000,2166.68,2174.68,2166.67,2173.65,2794.4466
1778927700000,2173.65,2175.0,2170.46,2172.05,2094.7595
1778928000000,2172.04,2172.49,2170.91,2171.13,1268.361
1778928300000,2171.13,2172.66,2170.17,2172.09,1280.6752
1778928600000,2172.08,2173.32,2171.44,2172.38,776.6517
1778928900000,2172.37,2174.35,2172.24,2173.85,777.8702
1778929200000,2173.85,2179.15,2173.85,2177.58,1540.8793
1778929500000,2177.59,2177.59,2176.4,2176.68,887.4483
1778929800000,2176.68,2178.0,2176.62,2177.13,935.0266
1778930100000,2177.13,2179.15,2176.92,2179.0,1006.9168
1778930400000,2179.01,2179.01,2175.61,2175.97,795.2475
1778930700000,2175.97,2178.4,2175.89,2178.4,770.5394
1778931000000,2178.4,2178.71,2177.5,2178.38,622.1553
1778931300000,2178.38,2181.0,2178.35,2180.0,1207.6233
1778931600000,2179.99,2180.03,2178.92,2178.93,3624.8654
1778931900000,2178.93,2179.08,2177.03,2177.04,608.1232
1778932200000,2177.04,2177.46,2176.01,2176.52,568.2942
1778932500000,2176.51,2176.52,2175.97,2176.1,822.4017
1778932800000,2176.11,2178.51,2175.35,2177.9,1447.2117
1778933100000,2177.9,2178.21,2176.34,2176.35,621.0122
1778933400000,2176.35,2176.94,2175.73,2176.94,555.5369
1778933700000,2176.94,2176.94,2173.18,2174.12,1511.8833
1778934000000,2174.11,2178.8,2173.71,2177.69,1370.9363
1778934300000,2177.69,2177.7,2173.46,2175.77,909.0631
1778934600000,2175.77,2177.79,2175.65,2177.55,303.9414
1778934900000,2177.56,2177.56,2176.27,2177.03,321.252
1778935200000,2177.04,2178.27,2177.03,2178.23,209.1576
1778935500000,2178.23,2179.26,2177.56,2178.63,316.0992
1778935800000,2178.63,2179.09,2176.82,2177.13,254.019
1778936100000,2177.13,2177.44,2176.5,2176.5,193.077
1778936400000,2176.5,2176.83,2173.87,2175.57,693.7357
1778936700000,2175.58,2176.11,2174.85,2175.59,405.4304
1778937000000,2175.59,2176.53,2172.65,2173.14,1086.1448
1778937300000,2173.14,2177.71,2172.3,2177.69,860.4496
1778937600000,2177.68,2177.68,2174.64,2174.64,610.3545
1778937900000,2174.65,2177.32,2174.38,2177.07,497.5156
1778938200000,2177.07,2180.0,2176.36,2176.36,879.5633
1778938500000,2176.37,2176.37,2173.52,2175.62,764.5687
1778938800000,2175.62,2177.82,2175.37,2177.46,435.8718
1778939100000,2177.46,2177.5,2176.81,2177.33,376.1161
1778939400000,2177.33,2178.6,2176.89,2177.83,1591.638
1778939700000,2177.82,2178.48,2176.11,2177.12,574.4101
1778940000000,2177.12,2179.57,2174.1,2174.28,1008.863
1778940300000,2174.28,2175.47,2174.0,2174.49,467.518
1778940600000,2174.49,2175.48,2173.51,2175.37,2581.6929
1778940900000,2175.38,2176.25,2174.2,2175.48,670.2156
1778941200000,2175.49,2177.32,2175.35,2177.32,509.7786
1778941500000,2177.31,2178.28,2176.46,2176.71,370.6287
1778941800000,2176.71,2179.99,2176.71,2178.82,660.8369
1778942100000,2178.82,2179.51,2178.0,2178.67,485.039
1778942400000,2178.67,2182.56,2178.67,2182.56,702.4403
1778942700000,2182.56,2188.16,2178.75,2181.13,2304.1557
1778943000000,2181.12,2181.15,2178.1,2178.18,654.1805
1778943300000,2178.19,2181.02,2178.18,2179.93,715.4117
1778943600000,2179.92,2183.79,2179.34,2182.39,985.0287
1778943900000,2182.39,2182.39,2179.95,2180.87,867.9833
1778944200000,2180.86,2180.87,2178.13,2179.08,642.4475
1778944500000,2179.09,2180.16,2177.67,2178.75,684.6738
1778944800000,2178.75,2178.76,2176.9,2178.23,895.9419
1778945100000,2178.23,2179.62,2177.86,2177.86,630.3984
1778945400000,2177.86,2182.41,2177.86,2180.89,1301.3668
1778945700000,2180.89,2182.28,2180.55,2182.21,699.2647
1778946000000,2182.2,2182.51,2180.45,2182.2,766.3528
1778946300000,2182.2,2183.51,2181.52,2183.5,1134.4009
1778946600000,2183.51,2183.51,2179.11,2179.22,945.389
1778946900000,2179.22,2180.54,2179.21,2180.0,691.9862
1778947200000,2180.0,2183.52,2177.86,2182.46,1455.7735
1778947500000,2182.45,2182.45,2178.39,2178.39,854.6988
1778947800000,2178.39,2178.4,2175.6,2176.17,1252.2694
1778948100000,2176.18,2179.18,2174.8,2178.63,1846.9599
1778948400000,2178.63,2178.63,2176.3,2177.16,832.3048
1778948700000,2177.16,2178.39,2177.15,2177.45,911.7008
1778949000000,2177.46,2177.82,2175.78,2177.82,768.9867
1778949300000,2177.81,2177.82,2174.34,2175.29,1222.1471
1778949600000,2175.28,2175.29,2170.5,2171.96,1539.0101
1778949900000,2171.95,2175.28,2171.95,2174.47,1271.0997
1778950200000,2174.47,2174.56,2172.13,2173.47,1243.9269
1778950500000,2173.47,2174.95,2173.46,2174.11,528.6984
1778950800000,2174.11,2176.8,2174.11,2176.8,374.7699
1778951100000,2176.8,2177.69,2176.79,2176.87,249.8515
1778951400000,2176.87,2176.88,2175.57,2176.88,376.1697
1778951700000,2176.88,2177.69,2175.84,2177.69,262.9949
1778952000000,2177.69,2177.96,2176.77,2177.92,163.3641
1778952300000,2177.92,2178.91,2177.38,2178.7,461.6886
1778952600000,2178.69,2179.32,2178.02,2179.32,260.1902
1778952900000,2179.32,2179.46,2178.7,2178.93,180.8508
1778953200000,2178.93,2179.55,2178.87,2179.33,108.8408
1778953500000,2179.34,2180.36,2178.72,2180.35,185.1506
1778953800000,2180.35,2180.79,2178.39,2179.21,378.2559
1778954100000,2179.21,2179.3,2178.62,2178.91,443.2305
1778954400000,2178.91,2180.87,2178.84,2178.84,282.9628
1778954700000,2178.83,2179.2,2177.63,2178.12,193.5126
1778955000000,2178.11,2178.84,2177.97,2178.47,187.6602
1778955300000,2178.47,2178.87,2177.1,2177.1,417.4615
1778955600000,2177.11,2177.4,2176.36,2177.1,180.077
1778955900000,2177.1,2178.25,2176.91,2178.25,110.559
1778956200000,2178.25,2179.36,2178.24,2179.32,127.1731
1778956500000,2179.33,2179.33,2178.24,2178.25,128.9288
1778956800000,2178.25,2180.34,2177.98,2179.2,318.675
1778957100000,2179.2,2180.76,2179.19,2180.25,218.2851
1778957400000,2180.25,2185.22,2180.25,2181.93,1606.1635
1778957700000,2181.93,2182.18,2181.34,2181.35,106.0743
1778958000000,2181.35,2181.59,2180.53,2181.39,208.61
1778958300000,2181.39,2181.59,2181.03,2181.03,85.4555
1778958600000,2181.03,2181.04,2180.53,2180.82,103.3624
1778958900000,2180.83,2181.33,2180.6,2180.98,171.9087
1778959200000,2180.99,2180.99,2179.66,2180.32,126.7418
1778959500000,2180.32,2181.35,2180.31,2181.25,86.2291
1778959800000,2181.24,2181.24,2180.37,2180.43,61.7101
1778960100000,2180.42,2181.24,2180.42,2180.74,150.4402
1778960400000,2180.74,2180.74,2180.33,2180.68,193.8739
1778960700000,2180.68,2182.5,2180.42,2182.39,326.8813
1778961000000,2182.4,2182.77,2179.23,2179.78,457.5386
1778961300000,2179.79,2179.88,2179.23,2179.57,152.9104
1778961600000,2179.57,2182.79,2179.57,2182.46,277.6761
1778961900000,2182.46,2182.9,2182.11,2182.37,129.48
1778962200000,2182.38,2182.41,2181.65,2182.06,58.9281
1778962500000,2182.07,2182.84,2182.06,2182.84,141.4918
1778962800000,2182.84,2182.84,2181.98,2181.99,137.0031
1778963100000,2181.98,2182.84,2181.98,2181.99,145.019
1778963400000,2181.98,2181.99,2179.97,2181.29,260.8233
1778963700000,2181.29,2182.19,2180.72,2180.72,203.5378
1778964000000,2180.72,2180.76,2180.12,2180.76,73.9831
1778964300000,2180.76,2181.32,2180.57,2181.31,147.2757
1778964600000,2181.32,2181.62,2180.96,2181.48,113.8977
1778964900000,2181.47,2182.08,2181.45,2181.45,182.5021
1778965200000,2181.45,2182.52,2180.94,2182.52,87.7096
1778965500000,2182.52,2183.54,2182.08,2182.23,186.1055
1778965800000,2182.24,2182.69,2181.88,2182.69,202.8593
1778966100000,2182.68,2182.68,2181.34,2181.45,118.6426
1778966400000,2181.44,2182.07,2181.19,2181.2,176.1864
1778966700000,2181.19,2182.1,2181.01,2181.85,134.8392
1778967000000,2181.86,2182.73,2181.86,2182.25,126.6174
1778967300000,2182.24,2182.61,2181.59,2182.36,168.5835
1778967600000,2182.37,2182.69,2181.38,2182.68,227.1864
1778967900000,2182.68,2182.68,2182.56,2182.59,27.1919
1778968200000,2182.59,2183.44,2182.0,2182.78,288.6286
1778968500000,2182.78,2183.44,2182.14,2182.39,133.1646
1778968800000,2182.39,2183.28,2179.82,2180.11,444.7822
1778969100000,2180.11,2181.22,2179.77,2179.77,179.7595
1778969400000,2179.78,2181.82,2179.78,2181.82,98.735
1778969700000,2181.81,2183.08,2181.81,2182.17,128.2736
1778970000000,2182.17,2182.89,2182.17,2182.68,96.4253
1778970300000,2182.69,2182.93,2182.04,2182.47,131.5913
1778970600000,2182.47,2182.47,2181.56,2181.9,105.3828
1778970900000,2181.91,2182.1,2181.16,2181.96,111.4488
1778971200000,2181.96,2181.96,2181.71,2181.71,58.5496
1778971500000,2181.71,2181.78,2180.28,2181.01,227.0198
1778971800000,2181.02,2181.57,2180.73,2181.12,135.5062
1778972100000,2181.12,2181.12,2180.46,2180.47,134.8557
1778972400000,2180.46,2180.55,2179.35,2179.35,200.0105
1778972700000,2179.35,2180.67,2179.35,2180.37,178.1886
1778973000000,2180.37,2180.53,2180.3,2180.4,227.9747
1778973300000,2180.4,2182.9,2180.4,2182.51,269.2717
1778973600000,2182.52,2182.52,2181.08,2181.25,107.8936
1778973900000,2181.26,2182.08,2181.26,2182.08,96.4022
1778974200000,2182.08,2182.68,2181.82,2181.83,131.191
1778974500000,2181.83,2182.64,2181.71,2181.98,93.7989
1778974800000,2181.98,2181.99,2181.48,2181.98,127.9144
1778975100000,2181.99,2183.03,2181.11,2181.24,245.1555
1778975400000,2181.25,2181.25,2180.11,2180.54,296.8139
1778975700000,2180.54,2181.13,2180.42,2180.77,144.8733
1778976000000,2180.77,2184.07,2180.76,2184.06,355.1426
1778976300000,2184.07,2184.74,2183.25,2184.33,317.5744
1778976600000,2184.33,2185.6,2184.17,2184.17,298.9427
1778976900000,2184.18,2184.98,2183.69,2183.79,185.5788
1778977200000,2183.78,2183.92,2182.61,2183.92,171.1789
1778977500000,2183.92,2183.93,2182.3,2183.76,252.0914
1778977800000,2183.76,2183.76,2182.76,2182.77,139.9719
1778978100000,2182.77,2184.2,2182.77,2183.56,173.004
1778978400000,2183.57,2183.8,2181.01,2181.23,179.4505
1778978700000,2181.24,2181.87,2180.26,2180.5,289.6808
1778979000000,2180.49,2182.07,2180.49,2180.9,243.6488
1778979300000,2180.9,2180.9,2174.08,2177.59,2191.8488
1778979600000,2177.6,2179.03,2174.49,2178.56,779.3098
1778979900000,2178.56,2181.61,2178.4,2181.61,483.2006
1778980200000,2181.61,2183.6,2181.0,2181.71,432.3033
1778980500000,2181.72,2181.96,2179.92,2180.24,243.8316
1778980800000,2180.24,2180.33,2177.87,2179.15,225.5807
1778981100000,2179.15,2179.59,2175.91,2177.76,417.2169
1778981400000,2177.76,2177.97,2174.71,2175.94,591.2583
1778981700000,2175.94,2175.94,2171.98,2175.82,817.6548
1778982000000,2175.82,2175.82,2167.98,2170.73,2011.5252
1778982300000,2170.73,2174.77,2169.9,2171.18,2665.5753
1778982600000,2171.18,2172.86,2171.17,2171.75,563.8812
1778982900000,2171.76,2172.21,2169.17,2169.18,382.2574
1778983200000,2169.17,2172.97,2169.17,2172.97,430.1874
1778983500000,2172.97,2173.41,2172.18,2172.87,175.4882
1778983800000,2172.87,2175.65,2172.44,2172.62,483.5576
1778984100000,2172.61,2174.27,2171.44,2174.27,302.194
1778984400000,2174.27,2175.3,2173.38,2174.12,247.9511
1778984700000,2174.11,2175.06,2173.17,2175.05,113.8377
1778985000000,2175.06,2176.04,2173.81,2173.83,241.4926
1778985300000,2173.84,2176.25,2173.55,2175.25,432.9891
1778985600000,2175.25,2175.98,2174.42,2174.69,271.746
1778985900000,2174.7,2175.34,2173.86,2173.86,137.7035
1778986200000,2173.87,2174.11,2172.23,2173.63,587.5327
1778986500000,2173.62,2174.92,2172.96,2174.5,380.7906
1778986800000,2174.51,2178.75,2174.26,2177.91,685.9661
1778987100000,2177.92,2178.01,2177.11,2177.12,143.1704
1778987400000,2177.11,2177.62,2176.67,2177.43,156.2872
1778987700000,2177.42,2179.26,2177.42,2178.23,285.4112
1778988000000,2178.23,2179.02,2177.74,2177.96,344.2955
1778988300000,2177.97,2178.29,2177.09,2178.29,200.457
1778988600000,2178.28,2180.35,2178.25,2180.34,277.6191
1778988900000,2180.35,2181.79,2180.21,2180.87,473.0284
1778989200000,2180.88,2182.23,2179.57,2180.06,321.1625
1778989500000,2180.07,2181.57,2180.0,2181.57,141.2304
1778989800000,2181.57,2184.5,2181.56,2181.76,891.2725
1778990100000,2181.76,2181.76,2181.01,2181.7,180.3654
1778990400000,2181.71,2183.76,2181.14,2183.39,386.192
1778990700000,2183.39,2184.99,2182.85,2183.79,282.4691
1778991000000,2183.79,2183.79,2182.68,2182.88,154.972
1778991300000,2182.89,2183.78,2182.84,2183.77,332.6338
1778991600000,2183.77,2188.0,2183.29,2187.24,748.7255
1778991900000,2187.23,2187.69,2185.67,2185.83,273.0812
1778992200000,2185.83,2185.83,2183.74,2184.43,309.2285
1778992500000,2184.44,2188.68,2184.43,2187.23,678.6585
1778992800000,2187.24,2190.37,2187.23,2188.29,917.5142
1778993100000,2188.3,2189.73,2188.3,2188.86,914.0604
1778993400000,2188.86,2189.32,2187.66,2188.25,251.9798
1778993700000,2188.25,2188.75,2187.31,2187.61,357.6544
1778994000000,2187.61,2188.85,2187.09,2188.65,592.0668
1778994300000,2188.65,2195.0,2188.65,2192.74,1158.6125
1778994600000,2192.73,2192.87,2190.86,2191.14,408.3539
1778994900000,2191.14,2191.14,2189.11,2189.26,336.3914
1778995200000,2189.26,2190.95,2189.21,2189.84,606.8254
1778995500000,2189.84,2189.84,2188.57,2188.57,196.922
1778995800000,2188.58,2188.58,2187.49,2188.32,244.5804
1778996100000,2188.31,2189.88,2188.31,2189.86,465.0686
1778996400000,2189.87,2189.87,2188.2,2188.2,216.708
1778996700000,2188.2,2189.12,2188.2,2189.12,121.6386
1778997000000,2189.11,2189.12,2186.23,2186.23,374.475
1778997300000,2186.23,2186.28,2185.63,2185.91,141.2545
1778997600000,2185.91,2188.0,2185.91,2187.12,248.5754
1778997900000,2187.12,2187.27,2186.19,2186.75,280.369
1778998200000,2186.75,2187.3,2186.42,2186.92,175.1325
1778998500000,2186.91,2187.35,2186.0,2186.67,253.7599
1778998800000,2186.67,2186.76,2182.42,2182.67,595.6321
1778999100000,2182.66,2184.01,2181.7,2184.01,745.7062
1778999400000,2184.0,2184.97,2184.0,2184.97,156.0543
1778999700000,2184.98,2185.49,2184.77,2184.82,311.5986
1779000000000,2184.82,2184.82,2182.43,2182.47,198.1524
1779000300000,2182.48,2183.96,2182.47,2183.86,397.747
1779000600000,2183.85,2184.94,2183.85,2184.91,311.7897
1779000900000,2184.91,2185.02,2184.33,2185.02,105.9047
1779001200000,2185.02,2185.41,2183.99,2184.94,165.2178
1779001500000,2184.94,2184.95,2183.95,2184.49,120.1725
1779001800000,2184.49,2184.63,2184.05,2184.18,108.3628
1779002100000,2184.19,2184.19,2182.53,2182.68,180.9631
1779002400000,2182.69,2184.83,2182.6,2184.82,209.499
1779002700000,2184.83,2186.52,2184.82,2184.9,242.0949
1779003000000,2184.9,2188.0,2184.9,2188.0,335.0414
1779003300000,2188.0,2188.49,2184.01,2185.42,316.7277
1779003600000,2185.41,2186.06,2185.41,2185.84,77.5091
1779003900000,2185.84,2186.63,2185.83,2186.42,130.1221
1779004200000,2186.42,2186.85,2186.01,2186.55,326.8443
1779004500000,2186.55,2186.98,2185.87,2186.64,837.9452
1779004800000,2186.63,2187.06,2185.49,2186.1,299.0999
1779005100000,2186.11,2187.01,2186.06,2186.97,106.9359
1779005400000,2186.98,2186.98,2185.43,2185.49,194.8399
1779005700000,2185.49,2185.49,2183.12,2183.69,347.1163
1779006000000,2183.69,2184.36,2183.49,2184.21,462.9962
1779006300000,2184.21,2185.01,2183.53,2184.56,200.1527
1779006600000,2184.56,2185.04,2184.36,2185.04,345.2381
1779006900000,2185.04,2186.61,2185.03,2185.3,98.942
1779007200000,2185.31,2185.95,2184.34,2185.94,134.0768
1779007500000,2185.94,2186.04,2185.21,2185.6,85.9104
1779007800000,2185.6,2186.15,2185.47,2186.01,264.94
1779008100000,2186.01,2186.17,2185.59,2185.95,92.4983
1779008400000,2185.95,2186.98,2185.91,2186.53,175.497
1779008700000,2186.54,2187.88,2186.53,2187.69,76.227
1779009000000,2187.69,2189.27,2187.69,2188.8,247.2067
1779009300000,2188.81,2190.0,2188.57,2189.11,165.3854
1779009600000,2189.12,2189.65,2188.15,2188.86,463.0925
1779009900000,2188.87,2189.29,2188.26,2189.29,447.448
1779010200000,2189.28,2189.29,2187.47,2187.58,281.0894
1779010500000,2187.59,2188.21,2186.99,2188.21,210.044
1779010800000,2188.22,2188.22,2187.43,2187.8,145.1049
1779011100000,2187.8,2188.62,2187.8,2188.62,40.9899
1779011400000,2188.62,2190.51,2188.62,2190.5,307.0952
1779011700000,2190.51,2191.38,2190.17,2190.23,329.9947
1779012000000,2190.22,2195.66,2190.22,2194.17,870.1982
1779012300000,2194.17,2194.42,2192.73,2194.09,533.6143
1779012600000,2194.09,2197.22,2192.78,2194.52,882.829
1779012900000,2194.52,2196.2,2193.64,2194.45,401.3595
1779013200000,2194.44,2195.84,2193.84,2195.73,389.2436
1779013500000,2195.72,2198.14,2195.02,2195.64,461.0692
1779013800000,2195.64,2195.84,2194.01,2194.77,271.3124
1779014100000,2194.77,2197.7,2194.77,2196.0,257.863
1779014400000,2195.99,2195.99,2193.75,2194.61,372.304
1779014700000,2194.61,2194.83,2193.61,2193.79,491.4016
1779015000000,2193.78,2194.67,2192.55,2193.65,375.0487
1779015300000,2193.65,2194.29,2192.8,2194.28,310.614
1779015600000,2194.29,2194.72,2190.85,2192.42,500.8832
1779015900000,2192.43,2193.82,2192.43,2193.81,160.7873
1779016200000,2193.81,2193.82,2190.66,2190.67,146.282
