open_time,okx_close
1772733300000,70707.3
1772733600000,70851.3
1772733900000,70968.8
1772734200000,71025.1
1772734500000,70898.0
1772734800000,70849.9
1772735100000,70820.1
1772735400000,70976.5
1772735700000,70901.0
1772736000000,70948.9
1772736300000,70932.7
1772736600000,70871.5
1772736900000,70996.7
1772737200000,71161.2
1772737500000,71281.6
1772737800000,71372.2
1772738100000,71317.4
1772738400000,71237.9
1772738700000,71102.4
1772739000000,71040.1
1772739300000,71005.8
1772739600000,71014.4
1772739900000,71065.4
1772740200000,70934.3
1772740500000,70917.6
1772740800000,71064.9
1772741100000,71057.1
1772741400000,71097.4
1772741700000,71208.3
1772742000000,71303.3
1772742300000,71184.6
1772742600000,71303.9
1772742900000,71204.7
1772743200000,71157.3
1772743500000,71189.0
1772743800000,71184.7
1772744100000,71245.3
1772744400000,71335.5
1772744700000,71340.6
1772745000000,71307.0
1772745300000,71472.2
1772745600000,71482.8
1772745900000,71516.6
1772746200000,71426.5
1772746500000,71140.1
1772746800000,71195.3
1772747100000,71324.4
1772747400000,71031.4
1772747700000,71128.9
1772748000000,71106.7
1772748300000,71121.8
1772748600000,71162.0
1772748900000,71264.0
1772749200000,71287.4
1772749500000,71150.3
1772749800000,71196.6
1772750100000,71168.0
1772750400000,71276.4
1772750700000,71235.1
1772751000000,71237.6
1772751300000,71215.0
1772751600000,71207.5
1772751900000,71235.6
1772752200000,71202.5
1772752500000,71213.9
1772752800000,71200.1
1772753100000,71216.5
1772753400000,70892.1
1772753700000,70984.1
1772754000000,70919.2
1772754300000,70856.0
1772754600000,70855.7
1772754900000,70884.4
1772755200000,70898.6
1772755500000,70892.3
1772755800000,71018.0
1772756100000,71001.6
1772756400000,71036.0
1772756700000,70915.3
1772757000000,70938.9
1772757300000,70941.0
1772757600000,70902.5
1772757900000,70924.1
1772758200000,70960.2
1772758500000,70986.9
1772758800000,70911.8
1772759100000,70900.0
1772759400000,70801.5
1772759700000,70852.9
1772760000000,70834.7
1772760300000,70473.0
1772760600000,70847.0
1772760900000,70999.4
1772761200000,71159.8
1772761500000,71162.3
1772761800000,71185.9
1772762100000,71253.2
1772762400000,71210.1
1772762700000,71266.3
1772763000000,71333.4
1772763300000,71174.1
1772763600000,71198.6
1772763900000,71330.1
1772764200000,71183.0
1772764500000,71241.7
1772764800000,71340.4
1772765100000,71327.1
1772765400000,71202.5
1772765700000,71242.9
1772766000000,71249.3
1772766300000,71238.9
1772766600000,71070.5
1772766900000,71069.5
1772767200000,71195.1
1772767500000,71172.6
1772767800000,71141.2
1772768100000,71107.7
1772768400000,71089.7
1772768700000,71078.0
1772769000000,71066.9
1772769300000,71082.1
1772769600000,71073.7
1772769900000,70984.4
1772770200000,70912.9
1772770500000,70934.1
1772770800000,70979.0
1772771100000,70873.9
1772771400000,70915.0
1772771700000,70723.0
1772772000000,70524.7
1772772300000,70554.0
1772772600000,70513.5
1772772900000,70622.6
1772773200000,70632.1
1772773500000,70513.2
1772773800000,70544.9
1772774100000,70604.0
1772774400000,70426.0
1772774700000,70399.9
1772775000000,70316.7
1772775300000,70307.0
1772775600000,70207.0
1772775900000,70167.1
1772776200000,70368.0
1772776500000,70442.5
1772776800000,70445.5
1772777100000,70350.6
1772777400000,70318.2
1772777700000,70397.0
1772778000000,70523.9
1772778300000,70427.7
1772778600000,70400.1
1772778900000,70528.8
1772779200000,70668.0
1772779500000,70744.6
1772779800000,70597.1
1772780100000,70610.0
1772780400000,70775.0
1772780700000,70669.0
1772781000000,70581.0
1772781300000,70671.0
1772781600000,70758.0
1772781900000,70873.5
1772782200000,70972.3
1772782500000,70863.0
1772782800000,71078.4
1772783100000,71120.1
1772783400000,71124.1
1772783700000,71062.7
1772784000000,70948.2
1772784300000,70938.1
1772784600000,70943.1
1772784900000,70972.8
1772785200000,70908.0
1772785500000,70938.0
1772785800000,70948.1
1772786100000,70923.1
1772786400000,70905.0
1772786700000,70906.8
1772787000000,70824.4
1772787300000,70780.1
1772787600000,70778.0
1772787900000,70672.7
1772788200000,70569.5
1772788500000,70581.9
1772788800000,70450.1
1772789100000,70407.7
1772789400000,70324.9
1772789700000,70351.7
1772790000000,70553.0
1772790300000,70479.1
1772790600000,70495.1
1772790900000,70566.1
1772791200000,70650.9
1772791500000,70677.0
1772791800000,70690.4
1772792100000,70659.9
1772792400000,70769.9
1772792700000,70777.9
1772793000000,70606.2
1772793300000,70541.8
1772793600000,70564.9
1772793900000,70539.9
1772794200000,70539.8
1772794500000,70540.6
1772794800000,70449.6
1772795100000,70451.5
1772795400000,70561.3
1772795700000,70530.6
1772796000000,70527.9
1772796300000,70561.0
1772796600000,70484.6
1772796900000,70600.2
1772797200000,70380.4
1772797500000,70309.0
1772797800000,70258.2
1772798100000,70214.3
1772798400000,70160.1
1772798700000,69833.9
1772799000000,69926.0
1772799300000,70180.0
1772799600000,70105.7
1772799900000,70007.5
1772800200000,69887.8
1772800500000,69770.2
1772800800000,69752.2
1772801100000,69769.9
1772801400000,69914.9
1772801700000,69924.6
1772802000000,69938.4
1772802300000,69979.3
1772802600000,70002.4
1772802900000,70031.4
1772803200000,70044.1
1772803500000,70070.8
1772803800000,70182.9
1772804100000,70100.0
1772804400000,70089.9
1772804700000,69974.0
1772805000000,69977.7
1772805300000,69227.9
1772805600000,69179.7
1772805900000,68669.3
1772806200000,68827.5
1772806500000,68982.6
1772806800000,68995.1
1772807100000,68987.6
1772807400000,68865.5
1772807700000,68642.7
1772808000000,68727.5
1772808300000,68416.6
1772808600000,68352.1
1772808900000,68402.3
1772809200000,68585.6
1772809500000,68326.6
1772809800000,68628.5
1772810100000,68785.5
1772810400000,68959.9
1772810700000,68889.8
1772811000000,68836.0
1772811300000,68925.5
1772811600000,68752.9
1772811900000,68594.3
1772812200000,68414.0
1772812500000,68492.1
1772812800000,68775.2
1772813100000,68387.0
1772813400000,68333.4
1772813700000,68369.7
1772814000000,68394.6
1772814300000,68525.0
1772814600000,68400.3
1772814900000,68668.1
1772815200000,68575.9
1772815500000,68568.2
1772815800000,68356.7
1772816100000,68446.3
1772816400000,68580.9
1772816700000,68547.6
1772817000000,68398.4
1772817300000,68463.8
1772817600000,68383.3
1772817900000,68246.3
1772818200000,68144.4
1772818500000,67853.4
1772818800000,67831.6
1772819100000,67981.0
1772819400000,67939.8
1772819700000,67954.6
1772820000000,68105.7
1772820300000,68208.2
1772820600000,68329.5
1772820900000,68368.0
1772821200000,68379.6
1772821500000,68290.1
1772821800000,68431.1
1772822100000,68408.3
1772822400000,68437.7
1772822700000,68398.5
1772823000000,68234.3
1772823300000,68180.8
1772823600000,68262.2
1772823900000,68271.9
1772824200000,68439.4
1772824500000,68473.6
1772824800000,68229.5
1772825100000,68215.3
1772825400000,68199.3
1772825700000,68170.9
1772826000000,68145.5
1772826300000,68095.3
1772826600000,68059.1
1772826900000,68125.4
1772827200000,68190.0
1772827500000,68179.2
1772827800000,68012.4
1772828100000,68062.6
1772828400000,68040.0
1772828700000,67836.6
1772829000000,67809.1
1772829300000,67896.6
1772829600000,67990.6
1772829900000,68099.7
1772830200000,68120.8
1772830500000,68108.3
1772830800000,68164.1
1772831100000,68162.7
1772831400000,68143.9
1772831700000,68134.6
1772832000000,67975.1
1772832300000,68006.7
1772832600000,68009.1
1772832900000,68142.6
1772833200000,68232.1
1772833500000,68285.4
1772833800000,68241.0
1772834100000,68295.9
1772834400000,68345.6
1772834700000,68320.4
1772835000000,68297.0
1772835300000,68346.6
1772835600000,68298.3
1772835900000,68292.9
1772836200000,68279.3
1772836500000,68308.4
1772836800000,68371.1
1772837100000,68421.6
1772837400000,68427.5
1772837700000,68326.0
1772838000000,68325.2
1772838300000,68331.0
1772838600000,68326.5
1772838900000,68351.0
1772839200000,68331.2
1772839500000,68354.0
1772839800000,68337.9
1772840100000,68232.9
1772840400000,68238.7
1772840700000,68214.8
1772841000000,68129.8
1772841300000,68117.1
1772841600000,68127.9
1772841900000,68220.0
1772842200000,68215.0
1772842500000,68235.2
1772842800000,68213.2
1772843100000,68209.4
1772843400000,68307.0
1772843700000,68283.3
1772844000000,68288.0
1772844300000,68310.7
1772844600000,68345.8
1772844900000,68281.1
1772845200000,68339.1
1772845500000,68326.5
1772845800000,68234.1
1772846100000,68243.9
1772846400000,68205.0
1772846700000,68228.0
1772847000000,68209.3
1772847300000,68247.1
1772847600000,68276.6
1772847900000,68293.4
1772848200000,68320.5
1772848500000,68253.7
1772848800000,68259.6
1772849100000,68284.1
1772849400000,68234.0
1772849700000,68221.1
1772850000000,68133.0
1772850300000,68105.5
1772850600000,68116.9
1772850900000,68140.0
1772851200000,68165.0
1772851500000,68203.9
1772851800000,68222.4
1772852100000,68345.9
1772852400000,68366.8
1772852700000,68388.4
1772853000000,68520.9
1772853300000,68331.4
1772853600000,68291.5
1772853900000,68231.5
1772854200000,68220.1
1772854500000,68200.0
1772854800000,68177.1
1772855100000,68184.5
1772855400000,68124.0
1772855700000,68100.0
1772856000000,67907.2
1772856300000,67894.0
1772856600000,67948.1
1772856900000,68022.0
1772857200000,68048.0
1772857500000,68026.8
1772857800000,67984.0
1772858100000,68121.1
1772858400000,68142.1
1772858700000,68110.0
1772859000000,68083.0
1772859300000,68064.9
1772859600000,68123.0
1772859900000,68117.0
1772860200000,68011.9
1772860500000,67940.2
1772860800000,67974.0
1772861100000,68022.0
1772861400000,67955.0
1772861700000,68049.8
1772862000000,68087.9
1772862300000,68062.0
1772862600000,68074.6
1772862900000,68023.1
1772863200000,68008.7
1772863500000,67965.6
1772863800000,67954.9
1772864100000,67930.1
1772864400000,67925.3
1772864700000,67865.5
1772865000000,67845.3
1772865300000,67842.6
1772865600000,67927.1
1772865900000,67883.9
1772866200000,67686.1
1772866500000,67683.9
1772866800000,67558.9
1772867100000,67455.0
1772867400000,67634.0
1772867700000,67621.7
1772868000000,67717.4
1772868300000,67741.7
1772868600000,67761.2
1772868900000,67700.1
1772869200000,67809.0
1772869500000,67796.0
1772869800000,67834.0
1772870100000,67855.0
1772870400000,67805.9
1772870700000,67810.0
1772871000000,67877.1
1772871300000,67939.1
1772871600000,67979.6
1772871900000,67955.0
1772872200000,67938.0
1772872500000,67912.8
1772872800000,67904.1
1772873100000,67924.0
1772873400000,67888.4
1772873700000,67803.1
1772874000000,67796.9
1772874300000,67853.9
1772874600000,67980.3
1772874900000,67953.6
1772875200000,67956.9
1772875500000,67970.2
1772875800000,67985.0
1772876100000,68006.0
1772876400000,67970.4
1772876700000,68004.1
1772877000000,67995.4
1772877300000,68004.1
1772877600000,68050.0
1772877900000,68048.0
1772878200000,68085.9
1772878500000,67998.3
1772878800000,67951.3
1772879100000,67976.0
1772879400000,67924.0
1772879700000,67985.0
1772880000000,67952.1
1772880300000,67975.1
1772880600000,67916.1
1772880900000,67884.0
1772881200000,67876.0
1772881500000,67885.0
1772881800000,68191.0
1772882100000,68180.1
1772882400000,68126.1
1772882700000,68141.2
1772883000000,68091.0
1772883300000,68111.9
1772883600000,68125.2
1772883900000,68057.9
1772884200000,68051.2
1772884500000,68003.6
1772884800000,68075.6
1772885100000,67981.1
1772885400000,67993.5
1772885700000,68022.8
1772886000000,68044.2
1772886300000,68018.1
1772886600000,68029.9
1772886900000,67999.9
1772887200000,67932.1
1772887500000,67935.0
1772887800000,68010.1
1772888100000,67987.0
1772888400000,68060.1
1772888700000,68014.3
1772889000000,68033.2
1772889300000,67973.7
1772889600000,68000.0
1772889900000,67988.9
1772890200000,67960.4
1772890500000,67888.0
1772890800000,67878.6
1772891100000,67917.7
1772891400000,67939.1
1772891700000,67927.0
1772892000000,67850.6
1772892300000,67700.1
1772892600000,67750.1
1772892900000,67785.0
1772893200000,67794.0
1772893500000,67809.7
1772893800000,67818.9
1772894100000,68061.4
1772894400000,68015.9
1772894700000,68038.0
1772895000000,68048.1
1772895300000,68018.8
1772895600000,68001.9
1772895900000,67999.5
1772896200000,67932.3
1772896500000,67915.6
1772896800000,67960.4
1772897100000,67958.5
1772897400000,68000.9
1772897700000,67826.2
1772898000000,67830.5
1772898300000,67838.1
1772898600000,67901.0
1772898900000,67880.9
1772899200000,67846.6
1772899500000,67877.1
1772899800000,67887.8
1772900100000,67781.0
1772900400000,67783.9
1772900700000,67786.0
1772901000000,67800.1
1772901300000,67782.1
1772901600000,67793.4
1772901900000,67791.8
1772902200000,67801.1
1772902500000,67792.5
1772902800000,67851.9
1772903100000,67848.0
1772903400000,67843.3
1772903700000,67831.6
1772904000000,67907.0
1772904300000,67886.1
1772904600000,67876.0
1772904900000,67879.0
1772905200000,67887.6
1772905500000,67891.3
1772905800000,67881.0
1772906100000,67787.2
1772906400000,67607.3
1772906700000,67622.1
1772907000000,67628.7
1772907300000,67616.7
1772907600000,67658.0
1772907900000,67660.0
1772908200000,67534.2
1772908500000,67582.4
1772908800000,67669.9
1772909100000,67663.0
1772909400000,67592.0
1772909700000,67566.2
1772910000000,67527.0
1772910300000,67509.1
1772910600000,67509.1
1772910900000,67372.5
1772911200000,67318.0
1772911500000,67220.9
1772911800000,67225.1
1772912100000,67292.1
1772912400000,67222.5
1772912700000,67180.0
1772913000000,67029.0
1772913300000,67084.4
1772913600000,67184.1
1772913900000,67193.1
1772914200000,67242.0
1772914500000,67248.5
1772914800000,67275.3
1772915100000,67249.4
1772915400000,67269.1
1772915700000,67381.1
1772916000000,67400.0
1772916300000,67399.0
1772916600000,67420.2
1772916900000,67391.1
1772917200000,67417.1
1772917500000,67444.9
1772917800000,67402.0
1772918100000,67398.6
1772918400000,67448.3
1772918700000,67454.1
1772919000000,67416.6
1772919300000,67326.0
1772919600000,67372.0
1772919900000,67356.1
1772920200000,67374.0
1772920500000,67451.8
1772920800000,67426.0
1772921100000,67384.9
1772921400000,67330.6
1772921700000,67363.0
1772922000000,67316.0
1772922300000,67274.6
1772922600000,67223.9
1772922900000,67247.9
1772923200000,67251.3
1772923500000,67273.8
1772923800000,67270.5
1772924100000,67262.5
1772924400000,67334.0
1772924700000,67312.0
1772925000000,67333.5
1772925300000,67328.6
1772925600000,67394.1
1772925900000,67373.0
1772926200000,67347.0
1772926500000,67318.0
1772926800000,67348.0
1772927100000,67260.6
1772927400000,67277.9
1772927700000,67263.0
1772928000000,67388.9
1772928300000,67409.9
1772928600000,67399.7
1772928900000,67400.9
1772929200000,67376.0
1772929500000,67347.7
1772929800000,67335.1
1772930100000,67315.0
1772930400000,67320.9
1772930700000,67205.7
1772931000000,67212.0
1772931300000,67191.0
1772931600000,67175.0
1772931900000,67290.7
1772932200000,67279.9
1772932500000,67273.0
1772932800000,67250.2
1772933100000,67230.1
1772933400000,67100.1
1772933700000,67234.9
1772934000000,67310.1
1772934300000,67330.9
1772934600000,67359.9
1772934900000,67302.4
1772935200000,67268.1
1772935500000,67232.9
1772935800000,67318.5
1772936100000,67253.9
1772936400000,67288.0
1772936700000,67220.1
1772937000000,67197.1
1772937300000,67200.0
1772937600000,67408.8
1772937900000,67080.0
1772938200000,67017.6
1772938500000,66925.3
1772938800000,66925.1
1772939100000,66920.1
1772939400000,66976.0
1772939700000,67027.1
1772940000000,67041.3
1772940300000,67009.2
1772940600000,67008.0
1772940900000,66996.0
1772941200000,67006.0
1772941500000,66999.2
1772941800000,67019.0
1772942100000,67010.0
1772942400000,67024.0
1772942700000,67035.1
1772943000000,67025.3
1772943300000,67070.0
1772943600000,67048.0
1772943900000,66999.6
1772944200000,67000.1
1772944500000,66981.7
1772944800000,66955.1
1772945100000,66869.1
1772945400000,66621.0
1772945700000,66637.0
1772946000000,66772.0
1772946300000,66918.0
1772946600000,66978.0
1772946900000,67016.9
1772947200000,67149.6
1772947500000,67122.4
1772947800000,67104.8
1772948100000,67180.1
1772948400000,67188.5
1772948700000,67225.9
1772949000000,67227.9
1772949300000,67150.2
1772949600000,67222.9
1772949900000,67202.0
1772950200000,67088.9
1772950500000,67079.9
1772950800000,67123.9
1772951100000,67056.1
1772951400000,67041.3
1772951700000,67125.0
1772952000000,67120.0
1772952300000,67117.9
1772952600000,67134.9
1772952900000,67164.0
1772953200000,67270.5
1772953500000,67372.1
1772953800000,67387.9
1772954100000,67398.0
1772954400000,67333.9
1772954700000,67367.9
1772955000000,67358.7
1772955300000,67352.9
1772955600000,67311.6
1772955900000,67273.2
1772956200000,67277.6
1772956500000,67318.0
1772956800000,67321.2
1772957100000,67289.4
1772957400000,67249.0
1772957700000,67281.0
1772958000000,67294.9
1772958300000,67270.0
1772958600000,67310.3
1772958900000,67329.4
1772959200000,67486.4
1772959500000,67469.1
1772959800000,67529.1
1772960100000,67536.1
1772960400000,67505.9
1772960700000,67523.0
1772961000000,67767.5
1772961300000,67779.9
1772961600000,67774.6
1772961900000,67850.0
1772962200000,67759.0
1772962500000,67752.4
1772962800000,67745.2
1772963100000,67722.0
1772963400000,67689.0
1772963700000,67690.1
1772964000000,67811.9
1772964300000,67812.1
1772964600000,67875.7
1772964900000,67952.2
1772965200000,68096.4
1772965500000,68051.9
1772965800000,68064.2
1772966100000,67955.4
1772966400000,67970.4
1772966700000,67894.7
1772967000000,67919.4
1772967300000,67901.0
1772967600000,67741.7
1772967900000,67548.1
1772968200000,67562.6
1772968500000,67608.4
1772968800000,67721.0
1772969100000,67673.5
1772969400000,67591.1
1772969700000,67550.1
1772970000000,67486.0
1772970300000,67517.0
1772970600000,67542.0
1772970900000,67516.0
1772971200000,67622.1
1772971500000,67290.9
1772971800000,67040.0
1772972100000,67150.0
1772972400000,67296.4
1772972700000,67424.9
1772973000000,67308.1
1772973300000,67325.8
1772973600000,67408.8
1772973900000,67324.1
1772974200000,67336.1
1772974500000,67314.2
1772974800000,67264.1
1772975100000,67287.1
1772975400000,66967.9
1772975700000,67074.4
1772976000000,67012.9
1772976300000,67160.5
1772976600000,67001.0
1772976900000,67056.4
1772977200000,67055.1
1772977500000,67168.0
1772977800000,67158.8
1772978100000,67234.1
1772978400000,67292.0
1772978700000,67298.0
1772979000000,67290.4
1772979300000,67377.9
1772979600000,67390.5
1772979900000,67260.0
1772980200000,67240.1
1772980500000,67278.0
1772980800000,67130.8
1772981100000,67140.1
1772981400000,67285.8
1772981700000,67339.1
1772982000000,67337.0
1772982300000,67355.2
1772982600000,67366.0
1772982900000,67343.2
1772983200000,67225.0
1772983500000,67169.4
1772983800000,67120.8
1772984100000,67160.0
1772984400000,67160.5
1772984700000,67185.1
1772985000000,67183.5
1772985300000,67209.0
1772985600000,67197.2
1772985900000,67193.1
1772986200000,67090.4
1772986500000,67123.0
1772986800000,67130.9
1772987100000,67109.0
1772987400000,66930.2
1772987700000,66933.9
1772988000000,66997.0
1772988300000,66920.1
1772988600000,66906.0
1772988900000,66866.3
1772989200000,67128.6
1772989500000,67143.2
1772989800000,67138.8
1772990100000,67148.6
1772990400000,67142.5
1772990700000,67066.7
1772991000000,67004.9
1772991300000,67057.0
1772991600000,67053.9
1772991900000,67058.0
1772992200000,67020.9
1772992500000,67051.1
1772992800000,66997.0
1772993100000,66951.0
1772993400000,66915.4
1772993700000,66811.8
1772994000000,66947.8
1772994300000,66928.4
1772994600000,66926.0
1772994900000,66883.0
1772995200000,66809.7
1772995500000,66748.1
1772995800000,66834.0
1772996100000,66811.4
1772996400000,66861.8
1772996700000,66957.0
1772997000000,67013.9
1772997300000,67153.2
1772997600000,67206.1
1772997900000,67202.9
1772998200000,67336.3
1772998500000,67339.1
1772998800000,67358.8
1772999100000,67398.3
1772999400000,67314.1
1772999700000,67333.1
1773000000000,67197.8
1773000300000,67187.0
1773000600000,67101.0
1773000900000,67180.8
1773001200000,67049.1
1773001500000,67024.1
1773001800000,67354.6
1773002100000,67368.0
1773002400000,67350.9
1773002700000,67326.0
1773003000000,67255.0
1773003300000,67224.2
1773003600000,67220.0
1773003900000,66925.1
1773004200000,66775.1
1773004500000,66870.1
1773004800000,66983.0
1773005100000,66934.0
1773005400000,66932.0
1773005700000,66958.2
1773006000000,67019.1
1773006300000,66996.3
1773006600000,67010.3
1773006900000,67013.1
1773007200000,65770.7
1773007500000,66031.5
1773007800000,66074.9
1773008100000,65778.0
1773008400000,65660.4
1773008700000,65909.3
1773009000000,66060.2
1773009300000,66017.4
1773009600000,66048.0
1773009900000,66133.5
1773010200000,66228.0
1773010500000,66239.2
1773010800000,66394.7
1773011100000,66238.0
1773011400000,66330.3
1773011700000,66260.1
1773012000000,66522.6
1773012300000,66470.7
1773012600000,66448.1
1773012900000,66246.2
1773013200000,66121.1
1773013500000,66142.8
1773013800000,66039.4
1773014100000,65973.2
1773014400000,66140.5
1773014700000,66308.9
1773015000000,66324.1
1773015300000,66243.6
1773015600000,65987.0
1773015900000,66173.4
1773016200000,66409.7
1773016500000,66563.9
1773016800000,66454.0
1773017100000,66380.1
1773017400000,66327.1
1773017700000,66369.0
1773018000000,66251.0
1773018300000,66240.6
1773018600000,66372.7
1773018900000,66342.2
1773019200000,66494.0
1773019500000,66478.5
1773019800000,66616.4
1773020100000,66578.0
1773020400000,66624.6
1773020700000,66490.0
1773021000000,66416.0
1773021300000,66193.6
1773021600000,66183.0
1773021900000,66230.9
1773022200000,66177.0
1773022500000,66036.9
1773022800000,66133.1
1773023100000,66116.3
1773023400000,66264.9
1773023700000,66460.0
1773024000000,66570.1
1773024300000,66612.9
1773024600000,66614.0
1773024900000,66538.5
1773025200000,66874.1
1773025500000,67112.0
1773025800000,67451.9
1773026100000,67638.0
1773026400000,67144.0
1773026700000,67226.9
1773027000000,67305.2
1773027300000,67127.4
1773027600000,67107.0
1773027900000,67140.5
1773028200000,67088.1
1773028500000,67204.5
1773028800000,67230.2
1773029100000,67209.3
1773029400000,67177.3
1773029700000,67256.6
1773030000000,67368.2
1773030300000,67577.1
1773030600000,67515.3
1773030900000,67529.1
1773031200000,67514.0
1773031500000,67462.1
1773031800000,67386.3
1773032100000,67131.5
1773032400000,67210.7
1773032700000,67203.0
