open_time,open,high,low,close,volume
1778925900000,77960.77,77985.2,77810.1,77886.57,168.4729
1778926200000,77886.56,77923.18,77810.12,77906.82,127.556
1778926500000,77906.83,77953.8,77833.41,77909.37,95.18628
1778926800000,77909.38,77909.38,77833.41,77856.69,86.54451
1778927100000,77856.68,77872.36,77640.0,77773.35,328.34146
1778927400000,77772.28,77972.25,77753.31,77917.71,298.39404
1778927700000,77917.71,77979.26,77850.0,77895.28,131.31768
1778928000000,77895.28,77916.0,77863.53,77892.54,98.13543
1778928300000,77892.54,77957.58,77877.97,77922.92,97.25496
1778928600000,77922.91,77973.76,77909.69,77915.69,78.90201
1778928900000,77915.69,77984.41,77915.68,77960.0,92.73758
1778929200000,77959.99,78089.22,77959.99,78054.27,105.59405
1778929500000,78054.27,78060.48,78017.3,78039.93,95.59365
1778929800000,78039.93,78105.54,78039.93,78084.01,67.70821
1778930100000,78084.0,78159.39,78084.0,78137.92,70.71312
1778930400000,78137.92,78137.93,78070.0,78077.69,22.87206
1778930700000,78077.68,78136.31,78077.68,78135.28,20.063
1778931000000,78135.29,78135.29,78104.17,78131.44,17.96396
1778931300000,78131.44,78193.88,78131.43,78170.43,88.7001
1778931600000,78170.44,78170.44,78161.22,78161.23,31.88406
1778931900000,78161.22,78161.23,78118.42,78118.42,23.72029
1778932200000,78118.43,78118.43,78087.9,78092.39,37.54093
1778932500000,78092.4,78092.4,78075.14,78081.71,20.56637
1778932800000,78080.46,78133.38,78040.01,78105.38,127.06308
1778933100000,78105.37,78105.37,78074.66,78074.67,69.18852
1778933400000,78074.66,78074.67,78040.07,78058.47,91.97551
1778933700000,78058.47,78058.47,77984.05,77986.59,90.29971
1778934000000,77986.6,78023.17,77971.55,77972.63,90.32227
1778934300000,77972.62,77988.01,77918.62,77987.16,57.5246
1778934600000,77988.0,78074.0,77987.99,78074.0,52.54641
1778934900000,78074.0,78074.0,78050.11,78055.14,45.31648
1778935200000,78055.13,78072.24,78051.61,78060.15,19.09448
1778935500000,78060.16,78117.01,78051.23,78051.24,74.30556
1778935800000,78051.24,78106.7,78027.1,78031.25,45.00019
1778936100000,78031.25,78045.6,78007.23,78007.23,28.89496
1778936400000,78007.24,78007.24,77944.68,77961.45,97.8461
1778936700000,77961.45,78005.45,77959.99,77975.48,94.49059
1778937000000,77975.49,78000.73,77890.0,77898.46,80.33982
1778937300000,77898.46,77987.97,77863.89,77987.97,125.90472
1778937600000,77987.96,77987.96,77890.92,77890.93,34.86349
1778937900000,77890.92,77967.51,77885.0,77964.33,124.24657
1778938200000,77964.34,77982.65,77903.51,77903.52,44.73476
1778938500000,77903.52,77903.52,77833.4,77887.15,61.3863
1778938800000,77887.15,77905.0,77875.21,77901.11,48.8008
1778939100000,77901.11,77919.46,77894.2,77919.46,40.37931
1778939400000,77919.46,77961.47,77905.79,77953.64,37.86376
1778939700000,77953.64,78014.6,77953.64,78014.6,40.00665
1778940000000,78014.6,78048.0,77924.94,77924.94,38.35202
1778940300000,77924.94,77958.8,77895.2,77935.41,39.53759
1778940600000,77935.41,77961.0,77929.1,77957.3,41.24016
1778940900000,77957.3,77961.47,77902.08,77918.49,40.64718
1778941200000,77918.49,77993.65,77911.76,77993.64,63.16878
1778941500000,77993.65,78062.97,77974.79,77982.0,134.56705
1778941800000,77982.0,78105.46,77982.0,78104.08,82.2578
1778942100000,78104.09,78142.37,78084.75,78111.84,72.01329
1778942400000,78111.85,78227.67,78111.84,78219.02,74.55594
1778942700000,78219.01,78346.0,78165.57,78175.26,88.21891
1778943000000,78175.25,78177.8,78104.65,78117.88,28.10048
1778943300000,78117.89,78157.57,78114.01,78130.55,26.38865
1778943600000,78130.55,78224.44,78114.01,78206.93,27.82869
1778943900000,78206.92,78206.93,78093.84,78122.36,46.0126
1778944200000,78122.36,78122.36,78078.22,78119.96,18.11191
1778944500000,78119.97,78148.3,78086.64,78128.64,29.42161
1778944800000,78128.63,78142.83,78079.94,78142.83,31.31494
